time(ms),error signal,control signal,feedback signal
12916,2.84217e-14,225,225
12919,-2.84217e-14,225,225
12923,2.84217e-14,225,225
12926,-2.84217e-14,225,225
12929,2.84217e-14,225,225
12933,-2.84217e-14,225,225
12935,2.84217e-14,225,225
12939,-2.84217e-14,225,225
12942,2.84217e-14,225,225
12945,-2.84217e-14,225,225
12948,2.84217e-14,225,225
12952,-2.84217e-14,225,225
12955,2.84217e-14,225,225
12958,-2.84217e-14,225,225
12962,2.84217e-14,225,225
12965,-2.84217e-14,225,225
12968,2.84217e-14,225,225
12971,-2.84217e-14,225,225
12975,2.84217e-14,225,225
12978,-2.84217e-14,225,225
12981,2.84217e-14,225,225
12983,-2.84217e-14,225,225
12987,2.84217e-14,225,225
12990,-2.84217e-14,225,225
12993,2.84217e-14,225,225
12997,-2.84217e-14,225,225
13000,2.84217e-14,225,225
13003,-2.84217e-14,225,225
13006,2.84217e-14,225,225
13009,-2.84217e-14,225,225
13012,2.84217e-14,225,225
13016,-2.84217e-14,225,225
13019,2.84217e-14,225,225
13022,-2.84217e-14,225,225
13026,2.84217e-14,225,225
13029,-2.84217e-14,225,225
13033,2.84217e-14,225,225
13036,-2.84217e-14,225,225
13039,2.84217e-14,225,225
13043,-2.84217e-14,225,225
13046,2.84217e-14,225,225
13049,-2.84217e-14,225,225
13053,2.84217e-14,225,225
13056,-2.84217e-14,225,225
13059,2.84217e-14,225,225
13063,-2.84217e-14,225,225
13066,2.84217e-14,225,225
13069,-2.84217e-14,225,225
13073,2.84217e-14,225,225
13076,-2.84217e-14,225,225
13079,2.84217e-14,225,225
13083,-2.84217e-14,225,225
13086,2.84217e-14,225,225
13089,-2.84217e-14,225,225
13093,2.84217e-14,225,225
13096,-2.84217e-14,225,225
13099,2.84217e-14,225,225
13103,-2.84217e-14,225,225
13106,2.84217e-14,225,225
13109,-2.84217e-14,225,225
13113,2.84217e-14,225,225
13116,-2.84217e-14,225,225
13119,2.84217e-14,225,225
13123,-2.84217e-14,225,225
13126,2.84217e-14,225,225
13129,-2.84217e-14,225,225
13133,2.84217e-14,225,225
13136,-2.84217e-14,225,225
13139,2.84217e-14,225,225
13143,-2.84217e-14,225,225
13146,2.84217e-14,225,225
13149,-2.84217e-14,225,225
13153,2.84217e-14,225,225
13156,-2.84217e-14,225,225
13159,2.84217e-14,225,225
13163,-2.84217e-14,225,225
13166,2.84217e-14,225,225
13169,-2.84217e-14,225,225
13173,2.84217e-14,225,225
13176,-2.84217e-14,225,225
13179,2.84217e-14,225,225
13183,-2.84217e-14,225,225
13186,2.84217e-14,225,225
13189,-2.84217e-14,225,225
13193,2.84217e-14,225,225
13196,-2.84217e-14,225,225
13200,2.84217e-14,225,225
13203,-2.84217e-14,225,225
13206,2.84217e-14,225,225
13208,-2.84217e-14,225,225
13211,2.84217e-14,225,225
13215,-2.84217e-14,225,225
13218,2.84217e-14,225,225
13221,-2.84217e-14,225,225
13225,2.84217e-14,225,225
13228,-2.84217e-14,225,225
13231,2.84217e-14,225,225
13235,-2.84217e-14,225,225
13238,2.84217e-14,225,225
13238,-2.84217e-14,225,225
13242,2.84217e-14,225,225
13245,-2.84217e-14,225,225
13248,2.84217e-14,225,225
13252,-2.84217e-14,225,225
13255,2.84217e-14,225,225
13258,-2.84217e-14,225,225
13262,2.84217e-14,225,225
13265,-2.84217e-14,225,225
13268,2.84217e-14,225,225
13272,-2.84217e-14,225,225
13275,2.84217e-14,225,225
13278,-2.84217e-14,225,225
13282,2.84217e-14,225,225
13285,-2.84217e-14,225,225
13288,2.84217e-14,225,225
13292,-2.84217e-14,225,225
13295,2.84217e-14,225,225
13298,-2.84217e-14,225,225
13302,2.84217e-14,225,225
13305,-2.84217e-14,225,225
13308,2.84217e-14,225,225
13312,-2.84217e-14,225,225
13314,2.84217e-14,225,225
13317,-2.84217e-14,225,225
13321,2.84217e-14,225,225
13324,-2.84217e-14,225,225
13327,2.84217e-14,225,225
13331,-2.84217e-14,225,225
13334,2.84217e-14,225,225
13337,-2.84217e-14,225,225
13341,2.84217e-14,225,225
13345,-2.84217e-14,225,225
13348,2.84217e-14,225,225
13351,-2.84217e-14,225,225
13355,2.84217e-14,225,225
13358,-2.84217e-14,225,225
13361,2.84217e-14,225,225
13365,-2.84217e-14,225,225
13368,2.84217e-14,225,225
13371,-2.84217e-14,225,225
13375,2.84217e-14,225,225
13378,-2.84217e-14,225,225
13381,2.84217e-14,225,225
13385,-2.84217e-14,225,225
13388,2.84217e-14,225,225
13392,-2.84217e-14,225,225
13395,2.84217e-14,225,225
13398,-2.84217e-14,225,225
13402,2.84217e-14,225,225
13405,-2.84217e-14,225,225
13408,2.84217e-14,225,225
13412,-2.84217e-14,225,225
13415,2.84217e-14,225,225
13417,-2.84217e-14,225,225
13420,2.84217e-14,225,225
13423,-2.84217e-14,225,225
13427,2.84217e-14,225,225
13430,-2.84217e-14,225,225
13433,2.84217e-14,225,225
13434,-2.84217e-14,225,225
13436,2.84217e-14,225,225
13440,-2.84217e-14,225,225
13443,2.84217e-14,225,225
13446,-2.84217e-14,225,225
13449,2.84217e-14,225,225
13453,-2.84217e-14,225,225
13456,2.84217e-14,225,225
13457,-2.84217e-14,225,225
13458,2.84217e-14,225,225
13462,-2.84217e-14,225,225
13465,2.84217e-14,225,225
13468,-2.84217e-14,225,225
13471,2.84217e-14,225,225
13474,-2.84217e-14,225,225
13477,2.84217e-14,225,225
13479,-2.84217e-14,225,225
13481,2.84217e-14,225,225
13485,-2.84217e-14,225,225
13488,2.84217e-14,225,225
13491,-2.84217e-14,225,225
13495,2.84217e-14,225,225
13498,-2.84217e-14,225,225
13501,2.84217e-14,225,225
13505,-2.84217e-14,225,225
13508,2.84217e-14,225,225
13511,-2.84217e-14,225,225
13515,2.84217e-14,225,225
13518,-2.84217e-14,225,225
13521,2.84217e-14,225,225
13525,-2.84217e-14,225,225
13528,2.84217e-14,225,225
13531,-2.84217e-14,225,225
13535,2.84217e-14,225,225
13538,-2.84217e-14,225,225
13542,2.84217e-14,225,225
13545,-2.84217e-14,225,225
13548,2.84217e-14,225,225
13552,-2.84217e-14,225,225
13555,2.84217e-14,225,225
13558,-2.84217e-14,225,225
13562,2.84217e-14,225,225
13565,-2.84217e-14,225,225
13568,2.84217e-14,225,225
13572,-2.84217e-14,225,225
13575,2.84217e-14,225,225
13578,-2.84217e-14,225,225
13582,2.84217e-14,225,225
13585,-2.84217e-14,225,225
13588,2.84217e-14,225,225
13592,-2.84217e-14,225,225
13595,2.84217e-14,225,225
13598,-2.84217e-14,225,225
13602,2.84217e-14,225,225
13605,-2.84217e-14,225,225
13608,2.84217e-14,225,225
13612,-2.84217e-14,225,225
13615,2.84217e-14,225,225
13618,-2.84217e-14,225,225
13622,2.84217e-14,225,225
13625,-2.84217e-14,225,225
13628,2.84217e-14,225,225
13632,-2.84217e-14,225,225
13635,2.84217e-14,225,225
13638,-2.84217e-14,225,225
13642,2.84217e-14,225,225
13645,-2.84217e-14,225,225
13648,2.84217e-14,225,225
13652,-2.84217e-14,225,225
13655,2.84217e-14,225,225
13658,-2.84217e-14,225,225
13662,2.84217e-14,225,225
13665,-2.84217e-14,225,225
13668,2.84217e-14,225,225
13671,-2.84217e-14,225,225
13674,2.84217e-14,225,225
13676,-2.84217e-14,225,225
13677,2.84217e-14,225,225
13680,-2.84217e-14,225,225
13683,2.84217e-14,225,225
13687,-2.84217e-14,225,225
13690,2.84217e-14,225,225
13693,-2.84217e-14,225,225
13696,2.84217e-14,225,225
13697,-2.84217e-14,225,225
13701,2.84217e-14,225,225
13702,-2.84217e-14,225,225
13704,2.84217e-14,225,225
13706,-2.84217e-14,225,225
13710,2.84217e-14,225,225
13713,-2.84217e-14,225,225
13716,2.84217e-14,225,225
13720,-2.84217e-14,225,225
13723,2.84217e-14,225,225
13725,-2.84217e-14,225,225
13726,2.84217e-14,225,225
13729,-2.84217e-14,225,225
13732,2.84217e-14,225,225
13735,-2.84217e-14,225,225
13739,2.84217e-14,225,225
13742,-2.84217e-14,225,225
13745,2.84217e-14,225,225
13749,-2.84217e-14,225,225
13749,2.84217e-14,225,225
13753,-2.84217e-14,225,225
13756,2.84217e-14,225,225
13760,-2.84217e-14,225,225
13763,2.84217e-14,225,225
13765,-2.84217e-14,225,225
13769,2.84217e-14,225,225
13772,-2.84217e-14,225,225
13775,2.84217e-14,225,225
13779,-2.84217e-14,225,225
13782,2.84217e-14,225,225
13785,-2.84217e-14,225,225
13789,2.84217e-14,225,225
13792,-2.84217e-14,225,225
13795,2.84217e-14,225,225
13799,-2.84217e-14,225,225
13802,2.84217e-14,225,225
13805,-2.84217e-14,225,225
13809,2.84217e-14,225,225
13812,-2.84217e-14,225,225
13815,2.84217e-14,225,225
13819,-2.84217e-14,225,225
13822,2.84217e-14,225,225
13825,-2.84217e-14,225,225
13829,2.84217e-14,225,225
13832,-2.84217e-14,225,225
13835,2.84217e-14,225,225
13839,-2.84217e-14,225,225
13842,2.84217e-14,225,225
13845,-2.84217e-14,225,225
13849,2.84217e-14,225,225
13852,-2.84217e-14,225,225
13856,2.84217e-14,225,225
13859,-2.84217e-14,225,225
13862,2.84217e-14,225,225
13866,-2.84217e-14,225,225
13869,2.84217e-14,225,225
13872,-2.84217e-14,225,225
13875,2.84217e-14,225,225
13876,-2.84217e-14,225,225
13880,2.84217e-14,225,225
13883,-2.84217e-14,225,225
13886,2.84217e-14,225,225
13889,-2.84217e-14,225,225
13893,2.84217e-14,225,225
13895,-2.84217e-14,225,225
13898,2.84217e-14,225,225
13900,-2.84217e-14,225,225
13903,2.84217e-14,225,225
13906,-2.84217e-14,225,225
13910,2.84217e-14,225,225
13913,-2.84217e-14,225,225
13916,2.84217e-14,225,225
13919,-2.84217e-14,225,225
13923,2.84217e-14,225,225
13926,-2.84217e-14,225,225
13926,2.84217e-14,225,225
13928,-2.84217e-14,225,225
13932,2.84217e-14,225,225
13935,-2.84217e-14,225,225
13938,2.84217e-14,225,225
13942,-2.84217e-14,225,225
13945,2.84217e-14,225,225
13948,-2.84217e-14,225,225
13952,2.84217e-14,225,225
13955,-2.84217e-14,225,225
13958,2.84217e-14,225,225
13962,-2.84217e-14,225,225
13964,2.84217e-14,225,225
13968,-2.84217e-14,225,225
13971,2.84217e-14,225,225
13974,-2.84217e-14,225,225
13978,2.84217e-14,225,225
13981,-2.84217e-14,225,225
13984,2.84217e-14,225,225
13987,-2.84217e-14,225,225
13991,2.84217e-14,225,225
13994,-2.84217e-14,225,225
13997,2.84217e-14,225,225
14001,-2.84217e-14,225,225
14004,2.84217e-14,225,225
14007,-2.84217e-14,225,225
14011,2.84217e-14,225,225
14014,-2.84217e-14,225,225
14017,2.84217e-14,225,225
14021,-2.84217e-14,225,225
14024,2.84217e-14,225,225
14027,-2.84217e-14,225,225
14031,2.84217e-14,225,225
14034,-2.84217e-14,225,225
14037,2.84217e-14,225,225
14041,-2.84217e-14,225,225
14044,2.84217e-14,225,225
14047,-2.84217e-14,225,225
14051,2.84217e-14,225,225
14054,-2.84217e-14,225,225
14057,2.84217e-14,225,225
14061,-2.84217e-14,225,225
14064,2.84217e-14,225,225
14067,-2.84217e-14,225,225
14071,2.84217e-14,225,225
14074,-2.84217e-14,225,225
14077,2.84217e-14,225,225
14081,-2.84217e-14,225,225
14083,2.84217e-14,225,225
14087,-2.84217e-14,225,225
14090,2.84217e-14,225,225
14091,-2.84217e-14,225,225
14093,2.84217e-14,225,225
14097,-2.84217e-14,225,225
14098,2.84217e-14,225,225
14101,-2.84217e-14,225,225
14104,2.84217e-14,225,225
14108,-2.84217e-14,225,225
14111,2.84217e-14,225,225
14114,-2.84217e-14,225,225
14118,2.84217e-14,225,225
14121,-2.84217e-14,225,225
14122,2.84217e-14,225,225
14124,-2.84217e-14,225,225
14128,2.84217e-14,225,225
14131,-2.84217e-14,225,225
14134,2.84217e-14,225,225
14138,-2.84217e-14,225,225
14141,2.84217e-14,225,225
14144,-2.84217e-14,225,225
14147,2.84217e-14,225,225
14148,-2.84217e-14,225,225
14149,2.84217e-14,225,225
14153,-2.84217e-14,225,225
14156,2.84217e-14,225,225
14159,-2.84217e-14,225,225
14163,2.84217e-14,225,225
14166,-2.84217e-14,225,225
14169,2.84217e-14,225,225
14173,-2.84217e-14,225,225
14173,2.84217e-14,225,225
14175,-2.84217e-14,225,225
14179,2.84217e-14,225,225
14182,-2.84217e-14,225,225
14185,2.84217e-14,225,225
14189,-2.84217e-14,225,225
14192,2.84217e-14,225,225
14195,-2.84217e-14,225,225
14199,2.84217e-14,225,225
14202,-2.84217e-14,225,225
14205,2.84217e-14,225,225
14209,-2.84217e-14,225,225
14212,2.84217e-14,225,225
14215,-2.84217e-14,225,225
14219,2.84217e-14,225,225
14222,-2.84217e-14,225,225
14222,2.84217e-14,225,225
14226,-2.84217e-14,225,225
14229,2.84217e-14,225,225
14232,-2.84217e-14,225,225
14236,2.84217e-14,225,225
14239,-2.84217e-14,225,225
14242,2.84217e-14,225,225
14246,-2.84217e-14,225,225
14249,2.84217e-14,225,225
14251,-2.84217e-14,225,225
14254,2.84217e-14,225,225
14257,-2.84217e-14,225,225
14261,2.84217e-14,225,225
14264,-2.84217e-14,225,225
14267,2.84217e-14,225,225
14271,-2.84217e-14,225,225
14274,2.84217e-14,225,225
14277,-2.84217e-14,225,225
14280,2.84217e-14,225,225
14283,-2.84217e-14,225,225
14286,2.84217e-14,225,225
14290,-2.84217e-14,225,225
14293,2.84217e-14,225,225
14296,-2.84217e-14,225,225
14300,2.84217e-14,225,225
14303,-2.84217e-14,225,225
14306,2.84217e-14,225,225
14307,-2.84217e-14,225,225
14311,2.84217e-14,225,225
14314,-2.84217e-14,225,225
14317,2.84217e-14,225,225
14321,-2.84217e-14,225,225
14324,2.84217e-14,225,225
14327,-2.84217e-14,225,225
14331,2.84217e-14,225,225
14334,-2.84217e-14,225,225
14337,2.84217e-14,225,225
14341,-2.84217e-14,225,225
14344,2.84217e-14,225,225
14347,-2.84217e-14,225,225
14351,2.84217e-14,225,225
14354,-2.84217e-14,225,225
14357,2.84217e-14,225,225
14361,-2.84217e-14,225,225
14364,2.84217e-14,225,225
14367,-2.84217e-14,225,225
14371,2.84217e-14,225,225
14374,-2.84217e-14,225,225
14377,2.84217e-14,225,225
14381,-2.84217e-14,225,225
14384,2.84217e-14,225,225
14387,-2.84217e-14,225,225
14391,2.84217e-14,225,225
14394,-2.84217e-14,225,225
14397,2.84217e-14,225,225
14401,-2.84217e-14,225,225
14404,2.84217e-14,225,225
14407,-2.84217e-14,225,225
14411,2.84217e-14,225,225
14414,-2.84217e-14,225,225
14417,2.84217e-14,225,225
14421,-2.84217e-14,225,225
14424,2.84217e-14,225,225
14428,-2.84217e-14,225,225
14431,2.84217e-14,225,225
14434,-2.84217e-14,225,225
14438,2.84217e-14,225,225
14441,-2.84217e-14,225,225
14444,2.84217e-14,225,225
14448,-2.84217e-14,225,225
14451,2.84217e-14,225,225
14454,-2.84217e-14,225,225
14458,2.84217e-14,225,225
14461,-2.84217e-14,225,225
14464,2.84217e-14,225,225
14468,-2.84217e-14,225,225
14471,2.84217e-14,225,225
14474,-2.84217e-14,225,225
14478,2.84217e-14,225,225
14481,-2.84217e-14,225,225
14484,2.84217e-14,225,225
14487,-2.84217e-14,225,225
14490,2.84217e-14,225,225
14493,-2.84217e-14,225,225
14496,2.84217e-14,225,225
14499,-2.84217e-14,225,225
14501,2.84217e-14,225,225
14504,-2.84217e-14,225,225
14507,2.84217e-14,225,225
14510,-2.84217e-14,225,225
14513,2.84217e-14,225,225
14516,-2.84217e-14,225,225
14519,2.84217e-14,225,225
14522,-2.84217e-14,225,225
14522,2.84217e-14,225,225
14526,-2.84217e-14,225,225
14529,2.84217e-14,225,225
14533,-2.84217e-14,225,225
14536,2.84217e-14,225,225
14539,-2.84217e-14,225,225
14543,2.84217e-14,225,225
14546,-2.84217e-14,225,225
14549,2.84217e-14,225,225
14552,-2.84217e-14,225,225
14552,2.84217e-14,225,225
14555,-2.84217e-14,225,225
14558,2.84217e-14,225,225
14561,-2.84217e-14,225,225
14564,2.84217e-14,225,225
14568,-2.84217e-14,225,225
14571,2.84217e-14,225,225
14574,-2.84217e-14,225,225
14575,2.84217e-14,225,225
14577,-2.84217e-14,225,225
14580,2.84217e-14,225,225
14584,-2.84217e-14,225,225
14587,2.84217e-14,225,225
14590,-2.84217e-14,225,225
14594,2.84217e-14,225,225
14597,-2.84217e-14,225,225
14598,2.84217e-14,225,225
14602,-2.84217e-14,225,225
14605,2.84217e-14,225,225
14608,-2.84217e-14,225,225
14611,2.84217e-14,225,225
14614,-2.84217e-14,225,225
14616,2.84217e-14,225,225
14619,-2.84217e-14,225,225
14622,2.84217e-14,225,225
14626,-2.84217e-14,225,225
14628,2.84217e-14,225,225
14631,-2.84217e-14,225,225
14634,2.84217e-14,225,225
14637,-2.84217e-14,225,225
14640,2.84217e-14,225,225
14643,-2.84217e-14,225,225
14647,2.84217e-14,225,225
14650,-2.84217e-14,225,225
14653,2.84217e-14,225,225
14657,-2.84217e-14,225,225
14660,2.84217e-14,225,225
14663,-2.84217e-14,225,225
14667,2.84217e-14,225,225
14669,-2.84217e-14,225,225
14672,2.84217e-14,225,225
14675,-2.84217e-14,225,225
14679,2.84217e-14,225,225
14682,-2.84217e-14,225,225
14685,2.84217e-14,225,225
14689,-2.84217e-14,225,225
14691,2.84217e-14,225,225
14694,-2.84217e-14,225,225
14697,2.84217e-14,225,225
14700,-2.84217e-14,225,225
14703,2.84217e-14,225,225
14706,-2.84217e-14,225,225
14709,2.84217e-14,225,225
14713,-2.84217e-14,225,225
14716,2.84217e-14,225,225
14720,-2.84217e-14,225,225
14723,2.84217e-14,225,225
14726,-2.84217e-14,225,225
14729,2.84217e-14,225,225
14732,-2.84217e-14,225,225
14735,2.84217e-14,225,225
14738,-2.84217e-14,225,225
14742,2.84217e-14,225,225
14745,-2.84217e-14,225,225
14748,2.84217e-14,225,225
14752,-2.84217e-14,225,225
14755,2.84217e-14,225,225
14758,-2.84217e-14,225,225
14762,2.84217e-14,225,225
14765,-2.84217e-14,225,225
14768,2.84217e-14,225,225
14772,-2.84217e-14,225,225
14775,2.84217e-14,225,225
14778,-2.84217e-14,225,225
14782,2.84217e-14,225,225
14785,-2.84217e-14,225,225
14788,2.84217e-14,225,225
14792,-2.84217e-14,225,225
14795,2.84217e-14,225,225
14798,-2.84217e-14,225,225
14802,2.84217e-14,225,225
14805,-2.84217e-14,225,225
14808,2.84217e-14,225,225
14812,-2.84217e-14,225,225
14815,2.84217e-14,225,225
14818,-2.84217e-14,225,225
14822,2.84217e-14,225,225
14825,-2.84217e-14,225,225
14828,2.84217e-14,225,225
14832,-2.84217e-14,225,225
14835,2.84217e-14,225,225
14838,-2.84217e-14,225,225
14842,2.84217e-14,225,225
14845,-2.84217e-14,225,225
14848,2.84217e-14,225,225
14852,-2.84217e-14,225,225
14855,2.84217e-14,225,225
14859,-2.84217e-14,225,225
14862,2.84217e-14,225,225
14865,-2.84217e-14,225,225
14869,2.84217e-14,225,225
14872,-2.84217e-14,225,225
14875,2.84217e-14,225,225
14879,-2.84217e-14,225,225
14882,2.84217e-14,225,225
14884,-2.84217e-14,225,225
14888,2.84217e-14,225,225
14891,-2.84217e-14,225,225
14894,2.84217e-14,225,225
14898,-2.84217e-14,225,225
14900,2.84217e-14,225,225
14901,-2.84217e-14,225,225
14903,2.84217e-14,225,225
14907,-2.84217e-14,225,225
14910,2.84217e-14,225,225
14913,-2.84217e-14,225,225
14916,2.84217e-14,225,225
14919,-2.84217e-14,225,225
14923,2.84217e-14,225,225
14924,-2.84217e-14,225,225
14926,2.84217e-14,225,225
14930,-2.84217e-14,225,225
14933,2.84217e-14,225,225
14936,-2.84217e-14,225,225
14939,2.84217e-14,225,225
14942,-2.84217e-14,225,225
14945,2.84217e-14,225,225
14946,-2.84217e-14,225,225
14949,2.84217e-14,225,225
14952,-2.84217e-14,225,225
14955,2.84217e-14,225,225
14959,-2.84217e-14,225,225
14962,2.84217e-14,225,225
14965,-2.84217e-14,225,225
14968,2.84217e-14,225,225
14970,-2.84217e-14,225,225
14971,2.84217e-14,225,225
14974,-2.84217e-14,225,225
14977,2.84217e-14,225,225
14980,-2.84217e-14,225,225
14983,2.84217e-14,225,225
14984,-2.84217e-14,225,225
14988,2.84217e-14,225,225
14991,-2.84217e-14,225,225
14991,2.84217e-14,225,225
14993,-2.84217e-14,225,225
14997,2.84217e-14,225,225
15000,-2.84217e-14,225,225
15003,2.84217e-14,225,225
15007,-2.84217e-14,225,225
15010,2.84217e-14,225,225
15013,-2.84217e-14,225,225
15015,2.84217e-14,225,225
15017,-2.84217e-14,225,225
15020,2.84217e-14,225,225
15023,-2.84217e-14,225,225
15027,2.84217e-14,225,225
15030,-2.84217e-14,225,225
15030,2.84217e-14,225,225
15033,-2.84217e-14,225,225
15037,2.84217e-14,225,225
15040,-2.84217e-14,225,225
15043,2.84217e-14,225,225
15047,-2.84217e-14,225,225
15050,2.84217e-14,225,225
15054,-2.84217e-14,225,225
15057,2.84217e-14,225,225
15060,-2.84217e-14,225,225
15064,2.84217e-14,225,225
15067,-2.84217e-14,225,225
15070,2.84217e-14,225,225
15074,-2.84217e-14,225,225
15077,2.84217e-14,225,225
15080,-2.84217e-14,225,225
15084,2.84217e-14,225,225
15087,-2.84217e-14,225,225
15090,2.84217e-14,225,225
15094,-2.84217e-14,225,225
15097,2.84217e-14,225,225
15100,-2.84217e-14,225,225
15104,2.84217e-14,225,225
15107,-2.84217e-14,225,225
15110,2.84217e-14,225,225
15114,-2.84217e-14,225,225
15118,2.84217e-14,225,225
15121,-2.84217e-14,225,225
15124,2.84217e-14,225,225
15128,-2.84217e-14,225,225
15131,2.84217e-14,225,225
15134,-2.84217e-14,225,225
15138,2.84217e-14,225,225
15141,-2.84217e-14,225,225
15144,2.84217e-14,225,225
15148,-2.84217e-14,225,225
15151,2.84217e-14,225,225
15154,-2.84217e-14,225,225
15158,2.84217e-14,225,225
15161,-2.84217e-14,225,225
15164,2.84217e-14,225,225
15168,-2.84217e-14,225,225
15171,2.84217e-14,225,225
15175,-2.84217e-14,225,225
15178,2.84217e-14,225,225
15181,-2.84217e-14,225,225
15185,2.84217e-14,225,225
15188,-2.84217e-14,225,225
15191,2.84217e-14,225,225
15195,-2.84217e-14,225,225
15198,2.84217e-14,225,225
15201,-2.84217e-14,225,225
15205,2.84217e-14,225,225
15208,-2.84217e-14,225,225
15212,2.84217e-14,225,225
15215,-2.84217e-14,225,225
15218,2.84217e-14,225,225
15222,-2.84217e-14,225,225
15225,2.84217e-14,225,225
15228,-2.84217e-14,225,225
15232,2.84217e-14,225,225
15235,-2.84217e-14,225,225
15238,2.84217e-14,225,225
15242,-2.84217e-14,225,225
15245,2.84217e-14,225,225
15248,-2.84217e-14,225,225
15252,2.84217e-14,225,225
15255,-2.84217e-14,225,225
15258,2.84217e-14,225,225
15262,-2.84217e-14,225,225
15265,2.84217e-14,225,225
15268,-2.84217e-14,225,225
15272,2.84217e-14,225,225
15275,-2.84217e-14,225,225
15278,2.84217e-14,225,225
15282,-2.84217e-14,225,225
15285,2.84217e-14,225,225
15288,-2.84217e-14,225,225
15292,2.84217e-14,225,225
15295,-2.84217e-14,225,225
15298,2.84217e-14,225,225
15302,-2.84217e-14,225,225
15305,2.84217e-14,225,225
15308,-2.84217e-14,225,225
15312,2.84217e-14,225,225
15316,-2.84217e-14,225,225
15319,2.84217e-14,225,225
15322,-2.84217e-14,225,225
15326,2.84217e-14,225,225
15329,-2.84217e-14,225,225
15332,2.84217e-14,225,225
15336,-2.84217e-14,225,225
15339,2.84217e-14,225,225
15342,-2.84217e-14,225,225
15346,2.84217e-14,225,225
15349,-2.84217e-14,225,225
15352,2.84217e-14,225,225
15356,-2.84217e-14,225,225
15359,2.84217e-14,225,225
15362,-2.84217e-14,225,225
15366,2.84217e-14,225,225
15369,-2.84217e-14,225,225
15372,2.84217e-14,225,225
15376,-2.84217e-14,225,225
15379,2.84217e-14,225,225
15382,-2.84217e-14,225,225
15386,2.84217e-14,225,225
15389,-2.84217e-14,225,225
15392,2.84217e-14,225,225
15396,-2.84217e-14,225,225
15399,2.84217e-14,225,225
15402,-2.84217e-14,225,225
15406,2.84217e-14,225,225
15409,-2.84217e-14,225,225
15412,2.84217e-14,225,225
15416,-2.84217e-14,225,225
15419,2.84217e-14,225,225
15422,-2.84217e-14,225,225
15426,2.84217e-14,225,225
15429,-2.84217e-14,225,225
15432,2.84217e-14,225,225
15436,-2.84217e-14,225,225
15439,2.84217e-14,225,225
15442,-2.84217e-14,225,225
15446,2.84217e-14,225,225
15449,-2.84217e-14,225,225
15452,2.84217e-14,225,225
15456,-2.84217e-14,225,225
15459,2.84217e-14,225,225
15462,-2.84217e-14,225,225
15466,2.84217e-14,225,225
15469,-2.84217e-14,225,225
15472,2.84217e-14,225,225
15476,-2.84217e-14,225,225
15479,2.84217e-14,225,225
15480,-2.84217e-14,225,225
15482,2.84217e-14,225,225
15486,-2.84217e-14,225,225
15489,2.84217e-14,225,225
15492,-2.84217e-14,225,225
15496,2.84217e-14,225,225
15499,-2.84217e-14,225,225
15502,2.84217e-14,225,225
15503,-2.84217e-14,225,225
15507,2.84217e-14,225,225
15510,-2.84217e-14,225,225
15513,2.84217e-14,225,225
15517,-2.84217e-14,225,225
15520,2.84217e-14,225,225
15523,-2.84217e-14,225,225
15527,2.84217e-14,225,225
15530,-2.84217e-14,225,225
15533,2.84217e-14,225,225
15537,-2.84217e-14,225,225
15540,2.84217e-14,225,225
15543,-2.84217e-14,225,225
15547,2.84217e-14,225,225
15550,-2.84217e-14,225,225
15553,2.84217e-14,225,225
15556,-2.84217e-14,225,225
15560,2.84217e-14,225,225
15563,-2.84217e-14,225,225
15566,2.84217e-14,225,225
15569,-2.84217e-14,225,225
15572,2.84217e-14,225,225
15575,-2.84217e-14,225,225
15579,2.84217e-14,225,225
15582,-2.84217e-14,225,225
15582,2.84217e-14,225,225
15585,-2.84217e-14,225,225
15588,2.84217e-14,225,225
15591,-2.84217e-14,225,225
15593,2.84217e-14,225,225
15596,-2.84217e-14,225,225
15600,2.84217e-14,225,225
15603,-2.84217e-14,225,225
15606,2.84217e-14,225,225
15606,-2.84217e-14,225,225
15609,2.84217e-14,225,225
15612,-2.84217e-14,225,225
15615,2.84217e-14,225,225
15618,-2.84217e-14,225,225
15622,2.84217e-14,225,225
15625,-2.84217e-14,225,225
15628,2.84217e-14,225,225
15629,-2.84217e-14,225,225
15631,2.84217e-14,225,225
15635,-2.84217e-14,225,225
15638,2.84217e-14,225,225
15641,-2.84217e-14,225,225
15645,2.84217e-14,225,225
15647,-2.84217e-14,225,225
15651,2.84217e-14,225,225
15652,-2.84217e-14,225,225
15653,2.84217e-14,225,225
15657,-2.84217e-14,225,225
15660,2.84217e-14,225,225
15663,-2.84217e-14,225,225
15667,2.84217e-14,225,225
15670,-2.84217e-14,225,225
15674,2.84217e-14,225,225
15677,-2.84217e-14,225,225
15680,2.84217e-14,225,225
15684,-2.84217e-14,225,225
15687,2.84217e-14,225,225
15690,-2.84217e-14,225,225
15694,2.84217e-14,225,225
15697,-2.84217e-14,225,225
15700,2.84217e-14,225,225
15704,-2.84217e-14,225,225
15707,2.84217e-14,225,225
15710,-2.84217e-14,225,225
15714,2.84217e-14,225,225
15717,-2.84217e-14,225,225
15720,2.84217e-14,225,225
15724,-2.84217e-14,225,225
15727,2.84217e-14,225,225
15730,-2.84217e-14,225,225
15734,2.84217e-14,225,225
15737,-2.84217e-14,225,225
15740,2.84217e-14,225,225
15744,-2.84217e-14,225,225
15747,2.84217e-14,225,225
15750,-2.84217e-14,225,225
15754,2.84217e-14,225,225
15757,-2.84217e-14,225,225
