time(ms),error signal,control signal,feedback signal
3745,5.68434e-14,255,255
3749,5.68434e-14,255,255
3753,5.68434e-14,255,255
3757,5.68434e-14,255,255
3761,5.68434e-14,255,255
3765,5.68434e-14,255,255
3769,5.68434e-14,255,255
3773,5.68434e-14,255,255
3777,5.68434e-14,255,255
3781,5.68434e-14,255,255
3785,5.68434e-14,255,255
3789,5.68434e-14,255,255
3793,5.68434e-14,255,255
3797,5.68434e-14,255,255
3801,5.68434e-14,255,255
3805,5.68434e-14,255,255
3809,5.68434e-14,255,255
3813,5.68434e-14,255,255
3817,5.68434e-14,255,255
3821,5.68434e-14,255,255
3825,5.68434e-14,255,255
3829,5.68434e-14,255,255
3833,5.68434e-14,255,255
3837,5.68434e-14,255,255
3841,5.68434e-14,255,255
3845,5.68434e-14,255,255
3849,5.68434e-14,255,255
3853,5.68434e-14,255,255
3857,5.68434e-14,255,255
3861,5.68434e-14,255,255
3865,5.68434e-14,255,255
3869,5.68434e-14,255,255
3873,5.68434e-14,255,255
3877,5.68434e-14,255,255
3881,5.68434e-14,255,255
3885,5.68434e-14,255,255
3889,5.68434e-14,255,255
3893,5.68434e-14,255,255
3897,5.68434e-14,255,255
3901,5.68434e-14,255,255
3906,5.68434e-14,255,255
3910,5.68434e-14,255,255
3914,5.68434e-14,255,255
3918,5.68434e-14,255,255
3922,5.68434e-14,255,255
3926,5.68434e-14,255,255
3930,5.68434e-14,255,255
3934,5.68434e-14,255,255
3938,5.68434e-14,255,255
3942,5.68434e-14,255,255
3946,5.68434e-14,255,255
3950,5.68434e-14,255,255
3954,5.68434e-14,255,255
3958,5.68434e-14,255,255
3962,5.68434e-14,255,255
3966,5.68434e-14,255,255
3970,5.68434e-14,255,255
3974,5.68434e-14,255,255
3978,5.68434e-14,255,255
3982,5.68434e-14,255,255
3986,5.68434e-14,255,255
3990,5.68434e-14,255,255
3994,5.68434e-14,255,255
3998,5.68434e-14,255,255
4002,5.68434e-14,255,255
4006,5.68434e-14,255,255
4010,5.68434e-14,255,255
4014,5.68434e-14,255,255
4018,5.68434e-14,255,255
4022,5.68434e-14,255,255
4026,5.68434e-14,255,255
4030,5.68434e-14,255,255
4034,5.68434e-14,255,255
4038,5.68434e-14,255,255
4042,5.68434e-14,255,255
4046,5.68434e-14,255,255
4050,5.68434e-14,255,255
4054,5.68434e-14,255,255
4058,5.68434e-14,255,255
4062,5.68434e-14,255,255
4066,5.68434e-14,255,255
4070,5.68434e-14,255,255
4074,5.68434e-14,255,255
4078,5.68434e-14,255,255
4082,5.68434e-14,255,255
4086,5.68434e-14,255,255
4090,5.68434e-14,255,255
4094,5.68434e-14,255,255
4098,5.68434e-14,255,255
4102,5.68434e-14,255,255
4106,5.68434e-14,255,255
4110,5.68434e-14,255,255
4114,5.68434e-14,255,255
4118,5.68434e-14,255,255
4122,5.68434e-14,255,255
4126,5.68434e-14,255,255
4130,5.68434e-14,255,255
4134,5.68434e-14,255,255
4138,5.68434e-14,255,255
4142,5.68434e-14,255,255
4146,5.68434e-14,255,255
4150,5.68434e-14,255,255
4154,5.68434e-14,255,255
4158,5.68434e-14,255,255
4162,5.68434e-14,255,255
4166,5.68434e-14,255,255
4170,5.68434e-14,255,255
4174,5.68434e-14,255,255
4178,5.68434e-14,255,255
4182,5.68434e-14,255,255
4186,5.68434e-14,255,255
4190,5.68434e-14,255,255
4194,5.68434e-14,255,255
4198,5.68434e-14,255,255
4202,5.68434e-14,255,255
4206,5.68434e-14,255,255
4210,5.68434e-14,255,255
4214,5.68434e-14,255,255
4218,5.68434e-14,255,255
4222,5.68434e-14,255,255
4226,5.68434e-14,255,255
4230,5.68434e-14,255,255
4234,5.68434e-14,255,255
4238,5.68434e-14,255,255
4242,5.68434e-14,255,255
4246,5.68434e-14,255,255
4250,5.68434e-14,255,255
4254,5.68434e-14,255,255
4258,5.68434e-14,255,255
4262,5.68434e-14,255,255
4266,5.68434e-14,255,255
4270,5.68434e-14,255,255
4274,5.68434e-14,255,255
4278,5.68434e-14,255,255
4282,5.68434e-14,255,255
4286,5.68434e-14,255,255
4290,5.68434e-14,255,255
4294,5.68434e-14,255,255
4298,5.68434e-14,255,255
4302,5.68434e-14,255,255
4306,5.68434e-14,255,255
4310,5.68434e-14,255,255
4314,5.68434e-14,255,255
4318,5.68434e-14,255,255
4322,5.68434e-14,255,255
4326,5.68434e-14,255,255
4330,5.68434e-14,255,255
4334,5.68434e-14,255,255
4338,5.68434e-14,255,255
4342,5.68434e-14,255,255
4346,5.68434e-14,255,255
4350,5.68434e-14,255,255
4354,5.68434e-14,255,255
4358,5.68434e-14,255,255
4362,5.68434e-14,255,255
4366,5.68434e-14,255,255
4370,5.68434e-14,255,255
4374,5.68434e-14,255,255
4378,5.68434e-14,255,255
4382,5.68434e-14,255,255
4386,5.68434e-14,255,255
4390,5.68434e-14,255,255
4394,5.68434e-14,255,255
4398,5.68434e-14,255,255
4402,5.68434e-14,255,255
4406,5.68434e-14,255,255
4410,5.68434e-14,255,255
4414,5.68434e-14,255,255
4418,5.68434e-14,255,255
4422,5.68434e-14,255,255
4426,5.68434e-14,255,255
4430,5.68434e-14,255,255
4434,5.68434e-14,255,255
4438,5.68434e-14,255,255
4442,5.68434e-14,255,255
4446,5.68434e-14,255,255
4450,5.68434e-14,255,255
4454,5.68434e-14,255,255
4458,5.68434e-14,255,255
4462,5.68434e-14,255,255
4466,5.68434e-14,255,255
4470,5.68434e-14,255,255
4474,5.68434e-14,255,255
4478,5.68434e-14,255,255
4482,5.68434e-14,255,255
4486,5.68434e-14,255,255
4490,5.68434e-14,255,255
4494,5.68434e-14,255,255
4498,5.68434e-14,255,255
4502,5.68434e-14,255,255
4506,5.68434e-14,255,255
4510,5.68434e-14,255,255
4514,5.68434e-14,255,255
4518,5.68434e-14,255,255
4522,5.68434e-14,255,255
4526,5.68434e-14,255,255
4530,5.68434e-14,255,255
4534,5.68434e-14,255,255
4538,5.68434e-14,255,255
4542,5.68434e-14,255,255
4546,5.68434e-14,255,255
4550,5.68434e-14,255,255
4554,5.68434e-14,255,255
4558,5.68434e-14,255,255
4562,5.68434e-14,255,255
4566,5.68434e-14,255,255
4570,5.68434e-14,255,255
4574,5.68434e-14,255,255
4578,5.68434e-14,255,255
4582,5.68434e-14,255,255
4586,5.68434e-14,255,255
4590,5.68434e-14,255,255
4594,5.68434e-14,255,255
4598,5.68434e-14,255,255
4602,5.68434e-14,255,255
4606,5.68434e-14,255,255
4610,5.68434e-14,255,255
4614,5.68434e-14,255,255
4618,5.68434e-14,255,255
4622,5.68434e-14,255,255
4626,5.68434e-14,255,255
4630,5.68434e-14,255,255
4634,5.68434e-14,255,255
4638,5.68434e-14,255,255
4642,5.68434e-14,255,255
4646,5.68434e-14,255,255
4650,5.68434e-14,255,255
4654,5.68434e-14,255,255
4658,5.68434e-14,255,255
4662,5.68434e-14,255,255
4666,5.68434e-14,255,255
4669,5.68434e-14,255,255
4673,5.68434e-14,255,255
4677,5.68434e-14,255,255
4681,5.68434e-14,255,255
4685,5.68434e-14,255,255
4689,5.68434e-14,255,255
4693,5.68434e-14,255,255
4697,5.68434e-14,255,255
4701,5.68434e-14,255,255
4705,5.68434e-14,255,255
4709,5.68434e-14,255,255
4713,5.68434e-14,255,255
4717,5.68434e-14,255,255
4721,5.68434e-14,255,255
4725,5.68434e-14,255,255
4729,5.68434e-14,255,255
4733,5.68434e-14,255,255
4737,5.68434e-14,255,255
4741,5.68434e-14,255,255
4745,5.68434e-14,255,255
4749,5.68434e-14,255,255
4753,5.68434e-14,255,255
4757,5.68434e-14,255,255
4761,5.68434e-14,255,255
4765,5.68434e-14,255,255
4769,5.68434e-14,255,255
4773,5.68434e-14,255,255
4777,5.68434e-14,255,255
4781,5.68434e-14,255,255
4785,5.68434e-14,255,255
4789,5.68434e-14,255,255
4793,5.68434e-14,255,255
4797,5.68434e-14,255,255
4801,5.68434e-14,255,255
4805,5.68434e-14,255,255
4809,5.68434e-14,255,255
4813,5.68434e-14,255,255
4817,5.68434e-14,255,255
4821,5.68434e-14,255,255
4825,5.68434e-14,255,255
4829,5.68434e-14,255,255
4833,5.68434e-14,255,255
4837,5.68434e-14,255,255
4841,5.68434e-14,255,255
4845,5.68434e-14,255,255
4849,5.68434e-14,255,255
4853,5.68434e-14,255,255
4857,5.68434e-14,255,255
4861,5.68434e-14,255,255
4865,5.68434e-14,255,255
4869,5.68434e-14,255,255
4873,5.68434e-14,255,255
4877,5.68434e-14,255,255
4881,5.68434e-14,255,255
4885,5.68434e-14,255,255
4889,5.68434e-14,255,255
4893,5.68434e-14,255,255
4897,5.68434e-14,255,255
4901,5.68434e-14,255,255
4905,5.68434e-14,255,255
4909,5.68434e-14,255,255
4913,5.68434e-14,255,255
4917,5.68434e-14,255,255
4921,5.68434e-14,255,255
4925,5.68434e-14,255,255
4929,5.68434e-14,255,255
4933,5.68434e-14,255,255
4937,5.68434e-14,255,255
4941,5.68434e-14,255,255
4945,5.68434e-14,255,255
4949,5.68434e-14,255,255
4953,5.68434e-14,255,255
4957,5.68434e-14,255,255
4961,5.68434e-14,255,255
4965,5.68434e-14,255,255
4969,5.68434e-14,255,255
4973,5.68434e-14,255,255
4977,5.68434e-14,255,255
4981,5.68434e-14,255,255
4985,5.68434e-14,255,255
4989,5.68434e-14,255,255
4993,5.68434e-14,255,255
4997,5.68434e-14,255,255
5001,5.68434e-14,255,255
5005,5.68434e-14,255,255
5009,5.68434e-14,255,255
5013,5.68434e-14,255,255
5017,5.68434e-14,255,255
5021,5.68434e-14,255,255
5025,5.68434e-14,255,255
5029,5.68434e-14,255,255
5033,5.68434e-14,255,255
5037,5.68434e-14,255,255
5041,5.68434e-14,255,255
5045,5.68434e-14,255,255
5049,5.68434e-14,255,255
5053,5.68434e-14,255,255
5057,5.68434e-14,255,255
5061,5.68434e-14,255,255
5065,5.68434e-14,255,255
5069,5.68434e-14,255,255
5073,5.68434e-14,255,255
5077,5.68434e-14,255,255
5081,5.68434e-14,255,255
5085,5.68434e-14,255,255
5089,5.68434e-14,255,255
5093,5.68434e-14,255,255
5097,5.68434e-14,255,255
5101,5.68434e-14,255,255
5105,5.68434e-14,255,255
5109,5.68434e-14,255,255
5113,5.68434e-14,255,255
5117,5.68434e-14,255,255
5121,5.68434e-14,255,255
5125,5.68434e-14,255,255
5129,5.68434e-14,255,255
5133,5.68434e-14,255,255
5137,5.68434e-14,255,255
5141,5.68434e-14,255,255
5145,5.68434e-14,255,255
5149,5.68434e-14,255,255
5153,5.68434e-14,255,255
5157,5.68434e-14,255,255
5161,5.68434e-14,255,255
5165,5.68434e-14,255,255
5168,5.68434e-14,255,255
5172,5.68434e-14,255,255
5176,5.68434e-14,255,255
5180,5.68434e-14,255,255
5184,5.68434e-14,255,255
5188,5.68434e-14,255,255
5192,5.68434e-14,255,255
5196,5.68434e-14,255,255
5200,5.68434e-14,255,255
5204,5.68434e-14,255,255
5208,5.68434e-14,255,255
5212,5.68434e-14,255,255
5216,5.68434e-14,255,255
5220,5.68434e-14,255,255
5224,5.68434e-14,255,255
5228,5.68434e-14,255,255
5232,5.68434e-14,255,255
5236,5.68434e-14,255,255
5240,5.68434e-14,255,255
5244,5.68434e-14,255,255
5248,5.68434e-14,255,255
5252,5.68434e-14,255,255
5256,5.68434e-14,255,255
5260,5.68434e-14,255,255
5264,5.68434e-14,255,255
5268,5.68434e-14,255,255
5272,5.68434e-14,255,255
5276,5.68434e-14,255,255
5280,5.68434e-14,255,255
5284,5.68434e-14,255,255
5288,5.68434e-14,255,255
5292,5.68434e-14,255,255
5296,5.68434e-14,255,255
5300,5.68434e-14,255,255
5304,5.68434e-14,255,255
5308,5.68434e-14,255,255
5312,5.68434e-14,255,255
5316,5.68434e-14,255,255
5320,5.68434e-14,255,255
5324,5.68434e-14,255,255
5328,5.68434e-14,255,255
5332,5.68434e-14,255,255
5336,5.68434e-14,255,255
5340,5.68434e-14,255,255
5344,5.68434e-14,255,255
5348,5.68434e-14,255,255
5352,5.68434e-14,255,255
5356,5.68434e-14,255,255
5360,5.68434e-14,255,255
5364,5.68434e-14,255,255
5368,5.68434e-14,255,255
5372,5.68434e-14,255,255
5376,5.68434e-14,255,255
5380,5.68434e-14,255,255
5384,5.68434e-14,255,255
5388,5.68434e-14,255,255
5392,5.68434e-14,255,255
5396,5.68434e-14,255,255
5400,5.68434e-14,255,255
5404,5.68434e-14,255,255
5408,5.68434e-14,255,255
5412,5.68434e-14,255,255
5416,5.68434e-14,255,255
5420,5.68434e-14,255,255
5424,5.68434e-14,255,255
5428,5.68434e-14,255,255
5432,5.68434e-14,255,255
5436,5.68434e-14,255,255
5440,5.68434e-14,255,255
5444,5.68434e-14,255,255
5448,5.68434e-14,255,255
5452,5.68434e-14,255,255
5456,5.68434e-14,255,255
5460,5.68434e-14,255,255
5464,5.68434e-14,255,255
5468,5.68434e-14,255,255
5472,5.68434e-14,255,255
5476,5.68434e-14,255,255
5480,5.68434e-14,255,255
5484,5.68434e-14,255,255
5488,5.68434e-14,255,255
5492,5.68434e-14,255,255
5496,5.68434e-14,255,255
5500,5.68434e-14,255,255
5504,5.68434e-14,255,255
5508,5.68434e-14,255,255
5512,5.68434e-14,255,255
5516,5.68434e-14,255,255
5520,5.68434e-14,255,255
5524,5.68434e-14,255,255
5528,5.68434e-14,255,255
5532,5.68434e-14,255,255
5536,5.68434e-14,255,255
5540,5.68434e-14,255,255
5544,5.68434e-14,255,255
5548,5.68434e-14,255,255
5552,5.68434e-14,255,255
5556,5.68434e-14,255,255
5560,5.68434e-14,255,255
5564,5.68434e-14,255,255
5568,5.68434e-14,255,255
5572,5.68434e-14,255,255
5576,5.68434e-14,255,255
5580,5.68434e-14,255,255
5584,5.68434e-14,255,255
5584,5.68434e-14,255,255
5588,5.68434e-14,255,255
5591,5.68434e-14,255,255
5595,5.68434e-14,255,255
5599,5.68434e-14,255,255
5603,5.68434e-14,255,255
5607,5.68434e-14,255,255
5608,5.68434e-14,255,255
5611,5.68434e-14,255,255
5615,5.68434e-14,255,255
5618,5.68434e-14,255,255
5622,5.68434e-14,255,255
5626,5.68434e-14,255,255
5630,5.68434e-14,255,255
5631,5.68434e-14,255,255
5634,5.68434e-14,255,255
5638,5.68434e-14,255,255
5642,5.68434e-14,255,255
5645,5.68434e-14,255,255
5649,5.68434e-14,255,255
5652,5.68434e-14,255,255
5655,5.68434e-14,255,255
5659,5.68434e-14,255,255
5663,5.68434e-14,255,255
5667,5.68434e-14,255,255
5668,5.68434e-14,255,255
5672,5.68434e-14,255,255
5676,5.68434e-14,255,255
5680,5.68434e-14,255,255
5684,5.68434e-14,255,255
5688,5.68434e-14,255,255
5692,5.68434e-14,255,255
5696,5.68434e-14,255,255
5700,5.68434e-14,255,255
5704,5.68434e-14,255,255
5708,5.68434e-14,255,255
5712,5.68434e-14,255,255
5716,5.68434e-14,255,255
5720,5.68434e-14,255,255
5724,5.68434e-14,255,255
5728,5.68434e-14,255,255
5732,5.68434e-14,255,255
5736,5.68434e-14,255,255
5740,5.68434e-14,255,255
5744,5.68434e-14,255,255
5748,5.68434e-14,255,255
5752,5.68434e-14,255,255
5756,5.68434e-14,255,255
5760,5.68434e-14,255,255
5764,5.68434e-14,255,255
5768,5.68434e-14,255,255
5772,5.68434e-14,255,255
5776,5.68434e-14,255,255
5780,5.68434e-14,255,255
5784,5.68434e-14,255,255
5788,5.68434e-14,255,255
5792,5.68434e-14,255,255
5796,5.68434e-14,255,255
5800,5.68434e-14,255,255
5804,5.68434e-14,255,255
5808,5.68434e-14,255,255
5813,5.68434e-14,255,255
5817,5.68434e-14,255,255
5821,5.68434e-14,255,255
5825,5.68434e-14,255,255
5829,5.68434e-14,255,255
5833,5.68434e-14,255,255
5837,5.68434e-14,255,255
5841,5.68434e-14,255,255
5845,5.68434e-14,255,255
5849,5.68434e-14,255,255
5853,5.68434e-14,255,255
5857,5.68434e-14,255,255
5861,5.68434e-14,255,255
5865,5.68434e-14,255,255
5869,5.68434e-14,255,255
5873,5.68434e-14,255,255
5877,5.68434e-14,255,255
5881,5.68434e-14,255,255
5885,5.68434e-14,255,255
5889,5.68434e-14,255,255
5893,5.68434e-14,255,255
5897,5.68434e-14,255,255
5901,5.68434e-14,255,255
5905,5.68434e-14,255,255
5909,5.68434e-14,255,255
5913,5.68434e-14,255,255
5917,5.68434e-14,255,255
5921,5.68434e-14,255,255
5925,5.68434e-14,255,255
5929,5.68434e-14,255,255
5933,5.68434e-14,255,255
5937,5.68434e-14,255,255
5941,5.68434e-14,255,255
5945,5.68434e-14,255,255
5949,5.68434e-14,255,255
5953,5.68434e-14,255,255
5957,5.68434e-14,255,255
5961,5.68434e-14,255,255
5965,5.68434e-14,255,255
5969,5.68434e-14,255,255
5973,5.68434e-14,255,255
5977,5.68434e-14,255,255
5981,5.68434e-14,255,255
5985,5.68434e-14,255,255
5989,5.68434e-14,255,255
5993,5.68434e-14,255,255
5997,5.68434e-14,255,255
6001,5.68434e-14,255,255
6005,5.68434e-14,255,255
6009,5.68434e-14,255,255
6013,5.68434e-14,255,255
6017,5.68434e-14,255,255
6021,5.68434e-14,255,255
6025,5.68434e-14,255,255
6029,5.68434e-14,255,255
6033,5.68434e-14,255,255
6037,5.68434e-14,255,255
6041,5.68434e-14,255,255
6045,5.68434e-14,255,255
6049,5.68434e-14,255,255
6053,5.68434e-14,255,255
6057,5.68434e-14,255,255
6061,5.68434e-14,255,255
6065,5.68434e-14,255,255
6069,5.68434e-14,255,255
6073,5.68434e-14,255,255
6077,5.68434e-14,255,255
6081,5.68434e-14,255,255
6085,5.68434e-14,255,255
6089,5.68434e-14,255,255
6093,5.68434e-14,255,255
6097,5.68434e-14,255,255
6101,5.68434e-14,255,255
6105,5.68434e-14,255,255
6109,5.68434e-14,255,255
6113,5.68434e-14,255,255
6117,5.68434e-14,255,255
6121,5.68434e-14,255,255
6125,5.68434e-14,255,255
6129,5.68434e-14,255,255
6133,5.68434e-14,255,255
6137,5.68434e-14,255,255
6141,5.68434e-14,255,255
6145,5.68434e-14,255,255
6148,5.68434e-14,255,255
6152,5.68434e-14,255,255
6156,5.68434e-14,255,255
6160,5.68434e-14,255,255
6164,5.68434e-14,255,255
6168,5.68434e-14,255,255
6172,5.68434e-14,255,255
6176,5.68434e-14,255,255
6180,5.68434e-14,255,255
6184,5.68434e-14,255,255
6188,5.68434e-14,255,255
6192,5.68434e-14,255,255
6196,5.68434e-14,255,255
6199,5.68434e-14,255,255
6199,5.68434e-14,255,255
6202,5.68434e-14,255,255
6206,5.68434e-14,255,255
6210,5.68434e-14,255,255
6214,5.68434e-14,255,255
6218,5.68434e-14,255,255
6222,5.68434e-14,255,255
6224,5.68434e-14,255,255
6225,5.68434e-14,255,255
6229,5.68434e-14,255,255
6233,5.68434e-14,255,255
6237,5.68434e-14,255,255
6241,5.68434e-14,255,255
6245,5.68434e-14,255,255
6249,5.68434e-14,255,255
6251,5.68434e-14,255,255
6255,5.68434e-14,255,255
6259,5.68434e-14,255,255
6263,5.68434e-14,255,255
6267,5.68434e-14,255,255
6271,5.68434e-14,255,255
6275,5.68434e-14,255,255
6279,5.68434e-14,255,255
6283,5.68434e-14,255,255
6287,5.68434e-14,255,255
6291,5.68434e-14,255,255
6295,5.68434e-14,255,255
6299,5.68434e-14,255,255
6303,5.68434e-14,255,255
6307,5.68434e-14,255,255
6311,5.68434e-14,255,255
6315,5.68434e-14,255,255
6319,5.68434e-14,255,255
6323,5.68434e-14,255,255
6327,5.68434e-14,255,255
6331,5.68434e-14,255,255
6335,5.68434e-14,255,255
6339,5.68434e-14,255,255
6343,5.68434e-14,255,255
6347,5.68434e-14,255,255
6350,5.68434e-14,255,255
6354,5.68434e-14,255,255
6358,5.68434e-14,255,255
6362,5.68434e-14,255,255
6365,5.68434e-14,255,255
6367,5.68434e-14,255,255
6371,5.68434e-14,255,255
6375,5.68434e-14,255,255
6378,5.68434e-14,255,255
6382,5.68434e-14,255,255
6386,5.68434e-14,255,255
6388,5.68434e-14,255,255
6390,5.68434e-14,255,255
6394,5.68434e-14,255,255
6398,5.68434e-14,255,255
6402,5.68434e-14,255,255
6406,5.68434e-14,255,255
6410,5.68434e-14,255,255
6411,5.68434e-14,255,255
6415,5.68434e-14,255,255
6418,5.68434e-14,255,255
6422,5.68434e-14,255,255
6426,5.68434e-14,255,255
6430,5.68434e-14,255,255
6434,5.68434e-14,255,255
6438,5.68434e-14,255,255
6442,5.68434e-14,255,255
6446,5.68434e-14,255,255
6450,5.68434e-14,255,255
6454,5.68434e-14,255,255
6458,5.68434e-14,255,255
6462,5.68434e-14,255,255
6466,5.68434e-14,255,255
6470,5.68434e-14,255,255
6474,5.68434e-14,255,255
6478,5.68434e-14,255,255
6482,5.68434e-14,255,255
6486,5.68434e-14,255,255
6490,5.68434e-14,255,255
6494,5.68434e-14,255,255
6498,5.68434e-14,255,255
6502,5.68434e-14,255,255
6506,5.68434e-14,255,255
6510,5.68434e-14,255,255
6514,5.68434e-14,255,255
6518,5.68434e-14,255,255
6522,5.68434e-14,255,255
6526,5.68434e-14,255,255
6530,5.68434e-14,255,255
6534,5.68434e-14,255,255
6538,5.68434e-14,255,255
6542,5.68434e-14,255,255
6546,5.68434e-14,255,255
6550,5.68434e-14,255,255
6554,5.68434e-14,255,255
6558,5.68434e-14,255,255
6563,5.68434e-14,255,255
6567,5.68434e-14,255,255
6571,5.68434e-14,255,255
6575,5.68434e-14,255,255
6579,5.68434e-14,255,255
6582,5.68434e-14,255,255
6584,5.68434e-14,255,255
6586,5.68434e-14,255,255
6590,5.68434e-14,255,255
6594,5.68434e-14,255,255
6598,5.68434e-14,255,255
6602,5.68434e-14,255,255
6606,5.68434e-14,255,255
6610,5.68434e-14,255,255
6614,5.68434e-14,255,255
6618,5.68434e-14,255,255
6622,5.68434e-14,255,255
6626,5.68434e-14,255,255
6630,5.68434e-14,255,255
6634,5.68434e-14,255,255
6638,5.68434e-14,255,255
6642,5.68434e-14,255,255
6646,5.68434e-14,255,255
6650,5.68434e-14,255,255
6654,5.68434e-14,255,255
6658,5.68434e-14,255,255
6662,5.68434e-14,255,255
6666,5.68434e-14,255,255
6670,5.68434e-14,255,255
6674,5.68434e-14,255,255
6678,5.68434e-14,255,255
6682,5.68434e-14,255,255
6686,5.68434e-14,255,255
6689,5.68434e-14,255,255
6693,5.68434e-14,255,255
6697,5.68434e-14,255,255
6701,5.68434e-14,255,255
6705,5.68434e-14,255,255
6709,5.68434e-14,255,255
6713,5.68434e-14,255,255
6717,5.68434e-14,255,255
6719,5.68434e-14,255,255
6723,5.68434e-14,255,255
6727,5.68434e-14,255,255
6731,5.68434e-14,255,255
6735,5.68434e-14,255,255
6739,5.68434e-14,255,255
6743,5.68434e-14,255,255
6747,5.68434e-14,255,255
6752,5.68434e-14,255,255
6756,5.68434e-14,255,255
6760,5.68434e-14,255,255
6764,5.68434e-14,255,255
6768,5.68434e-14,255,255
6772,5.68434e-14,255,255
6776,5.68434e-14,255,255
6780,5.68434e-14,255,255
6784,5.68434e-14,255,255
6788,5.68434e-14,255,255
6792,5.68434e-14,255,255
6796,5.68434e-14,255,255
6800,5.68434e-14,255,255
6804,5.68434e-14,255,255
6808,5.68434e-14,255,255
6812,5.68434e-14,255,255
6815,5.68434e-14,255,255
6819,5.68434e-14,255,255
6823,5.68434e-14,255,255
6827,5.68434e-14,255,255
6831,5.68434e-14,255,255
6835,5.68434e-14,255,255
6839,5.68434e-14,255,255
6843,5.68434e-14,255,255
6846,5.68434e-14,255,255
6850,5.68434e-14,255,255
6854,5.68434e-14,255,255
6858,5.68434e-14,255,255
6862,5.68434e-14,255,255
6866,5.68434e-14,255,255
6870,5.68434e-14,255,255
6874,5.68434e-14,255,255
6878,5.68434e-14,255,255
6882,5.68434e-14,255,255
6886,5.68434e-14,255,255
6890,5.68434e-14,255,255
6894,5.68434e-14,255,255
6898,5.68434e-14,255,255
6902,5.68434e-14,255,255
6906,5.68434e-14,255,255
6910,5.68434e-14,255,255
6914,5.68434e-14,255,255
6918,5.68434e-14,255,255
6922,5.68434e-14,255,255
6926,5.68434e-14,255,255
6930,5.68434e-14,255,255
6934,5.68434e-14,255,255
6938,5.68434e-14,255,255
6942,5.68434e-14,255,255
6946,5.68434e-14,255,255
6950,5.68434e-14,255,255
6954,5.68434e-14,255,255
6958,5.68434e-14,255,255
6962,5.68434e-14,255,255
6966,5.68434e-14,255,255
6970,5.68434e-14,255,255
6974,5.68434e-14,255,255
6978,5.68434e-14,255,255
6982,5.68434e-14,255,255
6986,5.68434e-14,255,255
6990,5.68434e-14,255,255
6994,5.68434e-14,255,255
6998,5.68434e-14,255,255
7002,5.68434e-14,255,255
7006,5.68434e-14,255,255
7010,5.68434e-14,255,255
7014,5.68434e-14,255,255
7018,5.68434e-14,255,255
7022,5.68434e-14,255,255
7026,5.68434e-14,255,255
7030,5.68434e-14,255,255
7034,5.68434e-14,255,255
7038,5.68434e-14,255,255
7042,5.68434e-14,255,255
7046,5.68434e-14,255,255
7050,5.68434e-14,255,255
7054,5.68434e-14,255,255
7058,5.68434e-14,255,255
7062,5.68434e-14,255,255
7066,5.68434e-14,255,255
7070,5.68434e-14,255,255
7074,5.68434e-14,255,255
7078,5.68434e-14,255,255
7082,5.68434e-14,255,255
7086,5.68434e-14,255,255
7090,5.68434e-14,255,255
7094,5.68434e-14,255,255
7098,5.68434e-14,255,255
7102,5.68434e-14,255,255
7106,5.68434e-14,255,255
7109,5.68434e-14,255,255
7113,5.68434e-14,255,255
7115,5.68434e-14,255,255
7118,5.68434e-14,255,255
7122,5.68434e-14,255,255
7126,5.68434e-14,255,255
7130,5.68434e-14,255,255
7134,5.68434e-14,255,255
7137,5.68434e-14,255,255
7138,5.68434e-14,255,255
7140,5.68434e-14,255,255
7144,5.68434e-14,255,255
7148,5.68434e-14,255,255
7152,5.68434e-14,255,255
7156,5.68434e-14,255,255
7160,5.68434e-14,255,255
7161,5.68434e-14,255,255
7165,5.68434e-14,255,255
7169,5.68434e-14,255,255
7173,5.68434e-14,255,255
7175,5.68434e-14,255,255
7179,5.68434e-14,255,255
7183,5.68434e-14,255,255
7188,5.68434e-14,255,255
7192,5.68434e-14,255,255
7196,5.68434e-14,255,255
7200,5.68434e-14,255,255
7204,5.68434e-14,255,255
7208,5.68434e-14,255,255
7212,5.68434e-14,255,255
7216,5.68434e-14,255,255
7220,5.68434e-14,255,255
7224,5.68434e-14,255,255
7228,5.68434e-14,255,255
7232,5.68434e-14,255,255
7236,5.68434e-14,255,255
7240,5.68434e-14,255,255
7244,5.68434e-14,255,255
7248,5.68434e-14,255,255
7252,5.68434e-14,255,255
7256,5.68434e-14,255,255
7260,5.68434e-14,255,255
7264,5.68434e-14,255,255
7268,5.68434e-14,255,255
7272,5.68434e-14,255,255
7276,5.68434e-14,255,255
7280,5.68434e-14,255,255
7284,5.68434e-14,255,255
7288,5.68434e-14,255,255
7292,5.68434e-14,255,255
7296,5.68434e-14,255,255
7300,5.68434e-14,255,255
7304,5.68434e-14,255,255
7308,5.68434e-14,255,255
7312,5.68434e-14,255,255
7316,5.68434e-14,255,255
7320,5.68434e-14,255,255
7324,5.68434e-14,255,255
7328,5.68434e-14,255,255
7332,5.68434e-14,255,255
7337,5.68434e-14,255,255
7340,5.68434e-14,255,255
7345,5.68434e-14,255,255
7348,5.68434e-14,255,255
7353,5.68434e-14,255,255
7357,5.68434e-14,255,255
7361,5.68434e-14,255,255
7365,5.68434e-14,255,255
7369,5.68434e-14,255,255
7373,5.68434e-14,255,255
7377,5.68434e-14,255,255
7381,5.68434e-14,255,255
7385,5.68434e-14,255,255
7389,5.68434e-14,255,255
7393,5.68434e-14,255,255
7397,5.68434e-14,255,255
7401,5.68434e-14,255,255
