time(ms),error signal,control signal,feedback signal
938,5.68434e-14,255,255
942,5.68434e-14,255,255
946,5.68434e-14,255,255
950,5.68434e-14,255,255
954,5.68434e-14,255,255
959,5.68434e-14,255,255
963,5.68434e-14,255,255
967,5.68434e-14,255,255
971,5.68434e-14,255,255
975,5.68434e-14,255,255
979,5.68434e-14,255,255
983,5.68434e-14,255,255
987,5.68434e-14,255,255
991,5.68434e-14,255,255
995,5.68434e-14,255,255
999,5.68434e-14,255,255
1003,5.68434e-14,255,255
1007,5.68434e-14,255,255
1011,5.68434e-14,255,255
1015,5.68434e-14,255,255
1019,5.68434e-14,255,255
1023,5.68434e-14,255,255
1027,5.68434e-14,255,255
1031,5.68434e-14,255,255
1035,5.68434e-14,255,255
1039,5.68434e-14,255,255
1043,5.68434e-14,255,255
1046,5.68434e-14,255,255
1050,5.68434e-14,255,255
1053,5.68434e-14,255,255
1057,5.68434e-14,255,255
1061,5.68434e-14,255,255
1065,5.68434e-14,255,255
1069,5.68434e-14,255,255
1073,5.68434e-14,255,255
1077,5.68434e-14,255,255
1081,5.68434e-14,255,255
1085,5.68434e-14,255,255
1089,5.68434e-14,255,255
1093,5.68434e-14,255,255
1097,5.68434e-14,255,255
1101,5.68434e-14,255,255
1105,5.68434e-14,255,255
1109,5.68434e-14,255,255
1113,5.68434e-14,255,255
1117,5.68434e-14,255,255
1121,5.68434e-14,255,255
1125,5.68434e-14,255,255
1129,5.68434e-14,255,255
1133,5.68434e-14,255,255
1137,5.68434e-14,255,255
1141,5.68434e-14,255,255
1145,5.68434e-14,255,255
1149,5.68434e-14,255,255
1153,5.68434e-14,255,255
1157,5.68434e-14,255,255
1161,5.68434e-14,255,255
1165,5.68434e-14,255,255
1169,5.68434e-14,255,255
1173,5.68434e-14,255,255
1177,5.68434e-14,255,255
1181,5.68434e-14,255,255
1185,5.68434e-14,255,255
1189,5.68434e-14,255,255
1193,5.68434e-14,255,255
1197,5.68434e-14,255,255
1201,5.68434e-14,255,255
1205,5.68434e-14,255,255
1209,5.68434e-14,255,255
1213,5.68434e-14,255,255
1217,5.68434e-14,255,255
1221,5.68434e-14,255,255
1225,5.68434e-14,255,255
1229,5.68434e-14,255,255
1233,5.68434e-14,255,255
1237,5.68434e-14,255,255
1241,5.68434e-14,255,255
1245,5.68434e-14,255,255
1249,5.68434e-14,255,255
1253,5.68434e-14,255,255
1257,5.68434e-14,255,255
1261,5.68434e-14,255,255
1265,5.68434e-14,255,255
1269,5.68434e-14,255,255
1273,5.68434e-14,255,255
1277,5.68434e-14,255,255
1281,5.68434e-14,255,255
1285,5.68434e-14,255,255
1289,5.68434e-14,255,255
1293,5.68434e-14,255,255
1297,5.68434e-14,255,255
1301,5.68434e-14,255,255
1305,5.68434e-14,255,255
1309,5.68434e-14,255,255
1313,5.68434e-14,255,255
1317,5.68434e-14,255,255
1321,5.68434e-14,255,255
1325,5.68434e-14,255,255
1329,5.68434e-14,255,255
1333,5.68434e-14,255,255
1337,5.68434e-14,255,255
1341,5.68434e-14,255,255
1345,5.68434e-14,255,255
1349,5.68434e-14,255,255
1353,5.68434e-14,255,255
1357,5.68434e-14,255,255
1361,5.68434e-14,255,255
1365,5.68434e-14,255,255
1369,5.68434e-14,255,255
1373,5.68434e-14,255,255
1377,5.68434e-14,255,255
1381,5.68434e-14,255,255
1385,5.68434e-14,255,255
1389,5.68434e-14,255,255
1393,5.68434e-14,255,255
1397,5.68434e-14,255,255
1401,5.68434e-14,255,255
1405,5.68434e-14,255,255
1409,5.68434e-14,255,255
1413,5.68434e-14,255,255
1417,5.68434e-14,255,255
1421,5.68434e-14,255,255
1425,5.68434e-14,255,255
1429,5.68434e-14,255,255
1433,5.68434e-14,255,255
1437,5.68434e-14,255,255
1441,5.68434e-14,255,255
1445,5.68434e-14,255,255
1449,5.68434e-14,255,255
1453,5.68434e-14,255,255
1457,5.68434e-14,255,255
1461,5.68434e-14,255,255
1465,5.68434e-14,255,255
1469,5.68434e-14,255,255
1473,5.68434e-14,255,255
1477,5.68434e-14,255,255
1481,5.68434e-14,255,255
1485,5.68434e-14,255,255
1489,5.68434e-14,255,255
1493,5.68434e-14,255,255
1497,5.68434e-14,255,255
1501,5.68434e-14,255,255
1505,5.68434e-14,255,255
1509,5.68434e-14,255,255
1513,5.68434e-14,255,255
1517,5.68434e-14,255,255
1521,5.68434e-14,255,255
1525,5.68434e-14,255,255
1529,5.68434e-14,255,255
1533,5.68434e-14,255,255
1537,5.68434e-14,255,255
1541,5.68434e-14,255,255
1545,5.68434e-14,255,255
1549,5.68434e-14,255,255
1553,5.68434e-14,255,255
1557,5.68434e-14,255,255
1561,5.68434e-14,255,255
1565,5.68434e-14,255,255
1569,5.68434e-14,255,255
1573,5.68434e-14,255,255
1577,5.68434e-14,255,255
1581,5.68434e-14,255,255
1585,5.68434e-14,255,255
1589,5.68434e-14,255,255
1593,5.68434e-14,255,255
1597,5.68434e-14,255,255
1601,5.68434e-14,255,255
1605,5.68434e-14,255,255
1609,5.68434e-14,255,255
1613,5.68434e-14,255,255
1617,5.68434e-14,255,255
1621,5.68434e-14,255,255
1625,5.68434e-14,255,255
1629,5.68434e-14,255,255
1633,5.68434e-14,255,255
1637,5.68434e-14,255,255
1641,5.68434e-14,255,255
1645,5.68434e-14,255,255
1649,5.68434e-14,255,255
1653,5.68434e-14,255,255
1657,5.68434e-14,255,255
1661,5.68434e-14,255,255
1665,5.68434e-14,255,255
1669,5.68434e-14,255,255
1673,5.68434e-14,255,255
1677,5.68434e-14,255,255
1681,5.68434e-14,255,255
1685,5.68434e-14,255,255
1689,5.68434e-14,255,255
1693,5.68434e-14,255,255
1697,5.68434e-14,255,255
1701,5.68434e-14,255,255
1705,5.68434e-14,255,255
1709,5.68434e-14,255,255
1713,5.68434e-14,255,255
1717,5.68434e-14,255,255
1721,5.68434e-14,255,255
1725,5.68434e-14,255,255
1729,5.68434e-14,255,255
1733,5.68434e-14,255,255
1737,5.68434e-14,255,255
1741,5.68434e-14,255,255
1745,5.68434e-14,255,255
1749,5.68434e-14,255,255
1753,5.68434e-14,255,255
1757,5.68434e-14,255,255
1761,5.68434e-14,255,255
1765,5.68434e-14,255,255
1769,5.68434e-14,255,255
1773,5.68434e-14,255,255
1777,5.68434e-14,255,255
1781,5.68434e-14,255,255
1785,5.68434e-14,255,255
1789,5.68434e-14,255,255
1793,5.68434e-14,255,255
1797,5.68434e-14,255,255
1801,5.68434e-14,255,255
1805,5.68434e-14,255,255
1809,5.68434e-14,255,255
1813,5.68434e-14,255,255
1817,5.68434e-14,255,255
1821,5.68434e-14,255,255
1825,5.68434e-14,255,255
1829,5.68434e-14,255,255
1833,5.68434e-14,255,255
1837,5.68434e-14,255,255
1841,5.68434e-14,255,255
1845,5.68434e-14,255,255
1849,5.68434e-14,255,255
1853,5.68434e-14,255,255
1857,5.68434e-14,255,255
1861,5.68434e-14,255,255
1865,5.68434e-14,255,255
1869,5.68434e-14,255,255
1873,5.68434e-14,255,255
1877,5.68434e-14,255,255
1881,5.68434e-14,255,255
1885,5.68434e-14,255,255
1889,5.68434e-14,255,255
1893,5.68434e-14,255,255
1897,5.68434e-14,255,255
1901,5.68434e-14,255,255
1905,5.68434e-14,255,255
1909,5.68434e-14,255,255
1913,5.68434e-14,255,255
1917,-50,209.5,209.5
1921,-4.5,235.95,235.95
1925,-30.95,210.795,210.795
1928,-5.795,224.15,224.15
1932,-19.1495,210.392,210.392
1936,-5.39195,217.029,217.029
1940,-12.0289,209.438,209.438
1944,-4.43806,212.661,212.661
1948,-7.66114,208.429,208.429
1952,-3.42895,209.94,209.94
1956,-4.93958,207.551,207.551
1960,-2.55133,208.219,208.219
1964,-3.21888,206.853,206.853
1968,-1.85268,207.117,207.117
1972,-2.1166,206.323,206.323
1976,-1.32327,206.402,206.402
1980,-1.40229,205.934,205.934
1984,-0.934191,205.935,205.935
1988,-0.93479,205.654,205.654
1992,-0.653994,205.626,205.626
1996,-0.626274,205.455,205.455
2000,-0.455024,205.421,205.421
2004,-0.421266,205.315,205.315
2008,-0.315141,205.284,205.284
2012,-0.284274,205.218,205.218
2016,-0.217512,205.192,205.192
2020,-0.192316,205.15,205.15
2024,-0.149739,205.13,205.13
2028,-0.130363,205.103,205.103
2032,-0.10288,205.089,205.089
2036,-0.0885059,205.071,205.071
2040,-0.0705783,205.06,205.06
2044,-0.0601614,205.048,205.048
2048,-0.0483631,205.041,205.041
2052,-0.0409331,205.033,205.033
2056,-0.0331112,205.028,205.028
2060,-0.027871,205.023,205.023
2064,-0.0226538,205.019,205.019
2068,-0.018988,205.015,205.015
2072,-0.0154911,205.013,205.013
2076,-0.0129419,205.011,205.011
2080,-0.0105888,205.009,205.009
2084,-0.00882402,205.007,205.007
2088,-0.00723571,205.006,205.006
2092,-0.00601798,205.005,205.005
2096,-0.00494322,205.004,205.004
2100,-0.00410511,205.003,205.003
2104,-0.00337644,205.003,205.003
2108,-50.0028,159.502,159.502
2112,-4.50231,185.952,185.952
2115,-30.9519,160.797,160.797
2119,-5.79657,174.151,174.151
2123,-19.1508,160.393,160.393
2127,-5.39303,167.03,167.03
2131,-12.0298,159.439,159.439
2135,-4.43879,162.662,162.662
2139,-7.66175,158.429,158.429
2143,-3.42945,159.94,159.94
2147,-4.94,157.552,157.552
2151,-2.55167,158.219,158.219
2155,-3.21916,156.853,156.853
2159,-1.85292,157.117,157.117
2163,-2.11679,156.323,156.323
2167,-1.32343,156.402,156.402
2171,-1.40242,155.934,155.934
2175,-0.9343,155.935,155.935
2179,-0.93488,155.654,155.654
2183,-0.654068,155.626,155.626
2187,-0.626335,155.455,155.455
2191,-0.455074,155.421,155.421
2196,-0.421308,155.315,155.315
2200,-0.315175,155.284,155.284
2204,-0.284303,155.218,155.218
2208,-0.217535,155.192,155.192
2212,-0.192335,155.15,155.15
2216,-0.149755,155.13,155.13
2220,-0.130377,155.103,155.103
2224,-0.102891,155.089,155.089
2228,-0.088515,155.071,155.071
2232,-0.0705858,155.06,155.06
2236,-0.0601676,155.048,155.048
2240,-0.0483683,155.041,155.041
2244,-0.0409374,155.033,155.033
2248,-0.0331147,155.028,155.028
2252,-0.0278739,155.023,155.023
2256,-0.0226562,155.019,155.019
2260,-50.019,109.515,109.515
2264,-4.51549,135.963,135.963
2268,-30.9629,110.806,110.806
2271,-5.80559,124.158,124.158
2275,-19.1583,110.399,110.399
2279,-5.39919,117.035,117.035
2283,-12.0349,109.443,109.443
2287,-4.443,112.665,112.665
2291,-7.66525,108.432,108.432
2295,-3.43233,109.942,109.942
2299,-4.94238,107.554,107.554
2303,-2.55363,108.221,108.221
2307,-3.22079,106.854,106.854
2311,-1.85426,107.118,107.118
2315,-2.1179,106.324,106.324
2319,-1.32435,106.403,106.403
2323,-1.40318,105.935,105.935
2327,-0.934925,105.935,105.935
2331,-0.935398,105.654,105.654
2335,-0.654495,105.627,105.627
2339,-0.626688,105.455,105.455
2343,-0.455366,105.422,105.422
2347,-0.421549,105.315,105.315
2351,-0.315374,105.284,105.284
2355,-0.284467,105.218,105.218
2359,-0.217671,105.192,105.192
2363,-0.192447,105.15,105.15
2367,-0.149848,105.13,105.13
2371,-0.130453,105.103,105.103
2375,-0.102954,105.089,105.089
2379,-0.0885673,105.071,105.071
2383,-0.070629,105.06,105.06
2387,-0.0602033,105.048,105.048
2391,-0.0483978,105.041,105.041
2395,-0.0409617,105.033,105.033
2399,-0.0331348,105.028,105.028
2403,-0.0278905,105.023,105.023
2407,-0.0226699,105.019,105.019
2411,-0.0190013,105.016,105.016
2415,-0.0155021,105.013,105.013
2419,-0.012951,105.011,105.011
2423,-0.0105964,105.009,105.009
2427,-0.00883024,105.007,105.007
2431,-0.00724084,105.006,105.006
2435,-0.00602223,105.005,105.005
2439,-0.00494673,105.004,105.004
2443,-0.00410801,105.003,105.003
2448,-0.00337884,105.003,105.003
2452,-0.00280269,105.002,105.002
2456,-0.00230757,105.002,105.002
2460,-0.00191237,105.002,105.002
2464,-0.00157578,105.001,105.001
2468,-0.001305,105.001,105.001
2472,-0.00107597,105.001,105.001
2476,-0.000890597,105.001,105.001
2480,-0.00073464,105.001,105.001
2484,-0.000607822,105.001,105.001
2488,-0.000501566,105,105
2492,-0.00041485,105,105
2496,-0.000342425,105,105
2500,-0.000283152,105,105
2504,-0.00023377,105,105
2508,-0.000193268,105,105
2512,-0.000159589,105,105
2516,-0.00013192,105,105
2520,-0.000108945,105,105
2524,-9.00465e-05,105,105
2528,-7.43719e-05,105,105
2532,-6.14651e-05,105,105
2536,-5.07696e-05,105,105
2540,-4.1956e-05,105,105
2544,-3.46574e-05,105,105
2548,-2.86393e-05,105,105
2552,-2.36584e-05,105,105
2556,-1.95494e-05,105,105
2560,-1.615e-05,105,105
2564,-1.33447e-05,105,105
2568,-1.10244e-05,105,105
2572,-9.10924e-06,105,105
2576,-7.52559e-06,105,105
2580,-6.2181e-06,105,105
2584,-5.13716e-06,105,105
2588,-4.24458e-06,105,105
2592,-3.50676e-06,105,105
2596,-2.89742e-06,105,105
2600,-2.3938e-06,105,105
2604,-1.97783e-06,105,105
2608,-1.63406e-06,105,105
2612,-1.35011e-06,105,105
2616,-1.11545e-06,105,105
2620,-9.21608e-07,105,105
2624,-7.61429e-07,105,105
2628,-6.29108e-07,105,105
2632,-5.19768e-07,105,105
2636,-4.29442e-07,105,105
2640,-3.54805e-07,105,105
2644,-2.93145e-07,105,105
2648,-2.42198e-07,105,105
2652,-2.00107e-07,105,105
2656,-1.65329e-07,105,105
2660,-1.36597e-07,105,105
2664,-1.12857e-07,105,105
2668,-9.3244e-08,105,105
2672,-7.70388e-08,105,105
2676,-6.36503e-08,105,105
2680,-5.25883e-08,105,105
2684,-4.3449e-08,105,105
2688,-3.58979e-08,105,105
2692,-2.96592e-08,105,105
2696,-2.45046e-08,105,105
2700,-2.0246e-08,105,105
2704,-1.67274e-08,105,105
2708,-1.38203e-08,105,105
2712,-1.14185e-08,105,105
2716,-9.43405e-09,105,105
2720,-7.79448e-09,105,105
2724,-6.43986e-09,105,105
2728,-5.32069e-09,105,105
2732,-4.39597e-09,105,105
2736,-3.63201e-09,105,105
2740,-3.00078e-09,105,105
2744,-2.47928e-09,105,105
2748,-2.04841e-09,105,105
2752,-1.69241e-09,105,105
2756,-1.39828e-09,105,105
2760,-1.15529e-09,105,105
2764,-9.54486e-10,105,105
2768,-7.88603e-10,105,105
2772,-6.51568e-10,105,105
2776,-5.38307e-10,105,105
2780,-4.44771e-10,105,105
2784,-3.67464e-10,105,105
2788,-3.03629e-10,105,105
2792,-2.50822e-10,105,105
2796,-2.0728e-10,105,105
2800,-1.71227e-10,105,105
2804,-1.41497e-10,105,105
2808,-1.16884e-10,105,105
2812,-9.65912e-11,105,105
2816,-7.97939e-11,105,105
2820,-6.59384e-11,105,105
2824,-5.44702e-11,105,105
2828,-4.50058e-11,105,105
2832,-3.71898e-11,105,105
2836,-3.07239e-11,105,105
2840,-2.53948e-11,105,105
2844,-2.0961e-11,105,105
2848,-1.73372e-11,105,105
2852,-1.43103e-11,105,105
2856,-1.18234e-11,105,105
2860,-9.77707e-12,105,105
2864,-8.05755e-12,105,105
2868,-6.6791e-12,105,105
2872,-5.4996e-12,105,105
2876,-4.56168e-12,105,105
2880,-3.75167e-12,105,105
2884,-3.12639e-12,105,105
2888,-2.55795e-12,105,105
2892,-2.13163e-12,105,105
2896,-1.74794e-12,105,105
2899,-1.44951e-12,105,105
2903,-1.20792e-12,105,105
2907,-9.9476e-13,105,105
2911,-8.3844e-13,105,105
2912,-6.82121e-13,105,105
2916,-5.54223e-13,105,105
2920,-4.68958e-13,105,105
2924,-3.83693e-13,105,105
2924,-3.12639e-13,105,105
2928,-2.55795e-13,105,105
2932,-2.13163e-13,105,105
2936,-1.7053e-13,105,105
2940,-1.56319e-13,105,105
2944,-9.9476e-14,105,105
2948,-1.13687e-13,105,105
2952,-5.68434e-14,105,105
2956,-8.52651e-14,105,105
2960,-4.26326e-14,105,105
2964,-5.68434e-14,105,105
2968,-4.26326e-14,105,105
2972,-1.42109e-14,105,105
2976,-2.84217e-14,105,105
2980,-1.42109e-14,105,105
2984,-1.42109e-14,105,105
2988,-1.42109e-14,105,105
2992,-1.42109e-14,105,105
2996,-1.42109e-14,105,105
3000,-1.42109e-14,105,105
3004,-1.42109e-14,105,105
3008,-1.42109e-14,105,105
3012,-1.42109e-14,105,105
3016,-1.42109e-14,105,105
3020,-1.42109e-14,105,105
3024,-1.42109e-14,105,105
3028,-1.42109e-14,105,105
3032,-1.42109e-14,105,105
3037,-1.42109e-14,105,105
3041,-1.42109e-14,105,105
3045,-1.42109e-14,105,105
3049,-1.42109e-14,105,105
3053,-1.42109e-14,105,105
3057,-1.42109e-14,105,105
3061,-1.42109e-14,105,105
3065,-1.42109e-14,105,105
3069,-1.42109e-14,105,105
3073,-1.42109e-14,105,105
3077,-1.42109e-14,105,105
3081,-1.42109e-14,105,105
3085,-1.42109e-14,105,105
3089,-1.42109e-14,105,105
3093,-1.42109e-14,105,105
3097,-1.42109e-14,105,105
3101,-1.42109e-14,105,105
3105,-1.42109e-14,105,105
3109,-1.42109e-14,105,105
3113,-1.42109e-14,105,105
3117,-1.42109e-14,105,105
3121,-1.42109e-14,105,105
3125,-1.42109e-14,105,105
3129,-1.42109e-14,105,105
3133,-1.42109e-14,105,105
3137,-1.42109e-14,105,105
3141,-1.42109e-14,105,105
3145,-1.42109e-14,105,105
3149,-1.42109e-14,105,105
3153,-1.42109e-14,105,105
3157,-1.42109e-14,105,105
3161,-1.42109e-14,105,105
3165,-1.42109e-14,105,105
3169,-1.42109e-14,105,105
3173,-1.42109e-14,105,105
3177,-1.42109e-14,105,105
3181,-1.42109e-14,105,105
3185,-1.42109e-14,105,105
3189,-1.42109e-14,105,105
3193,-1.42109e-14,105,105
3197,-1.42109e-14,105,105
3201,-1.42109e-14,105,105
3205,-1.42109e-14,105,105
3209,-1.42109e-14,105,105
3213,-1.42109e-14,105,105
3217,-1.42109e-14,105,105
3221,-1.42109e-14,105,105
3225,-1.42109e-14,105,105
3229,-1.42109e-14,105,105
3233,-1.42109e-14,105,105
3237,-1.42109e-14,105,105
3241,-1.42109e-14,105,105
3245,-1.42109e-14,105,105
3249,-1.42109e-14,105,105
3253,-1.42109e-14,105,105
3257,-1.42109e-14,105,105
3261,-1.42109e-14,105,105
3265,-1.42109e-14,105,105
3270,-1.42109e-14,105,105
3274,-1.42109e-14,105,105
3278,-1.42109e-14,105,105
3282,-1.42109e-14,105,105
3286,-1.42109e-14,105,105
3290,-1.42109e-14,105,105
3294,-1.42109e-14,105,105
3298,-1.42109e-14,105,105
3302,-1.42109e-14,105,105
3306,-1.42109e-14,105,105
3310,-1.42109e-14,105,105
3314,-1.42109e-14,105,105
3318,-1.42109e-14,105,105
3322,-1.42109e-14,105,105
3326,-1.42109e-14,105,105
3330,-1.42109e-14,105,105
3334,-1.42109e-14,105,105
3338,-1.42109e-14,105,105
3342,-1.42109e-14,105,105
3346,-1.42109e-14,105,105
3350,-1.42109e-14,105,105
3354,-1.42109e-14,105,105
3358,-1.42109e-14,105,105
3362,-1.42109e-14,105,105
3366,-1.42109e-14,105,105
3370,-1.42109e-14,105,105
3374,-1.42109e-14,105,105
3378,-1.42109e-14,105,105
3382,-1.42109e-14,105,105
3386,-1.42109e-14,105,105
3390,-1.42109e-14,105,105
3394,-1.42109e-14,105,105
3398,-1.42109e-14,105,105
3402,-1.42109e-14,105,105
3406,-1.42109e-14,105,105
3410,-1.42109e-14,105,105
3414,-1.42109e-14,105,105
3414,-1.42109e-14,105,105
3418,-1.42109e-14,105,105
3422,-1.42109e-14,105,105
3426,-1.42109e-14,105,105
3430,-1.42109e-14,105,105
3434,-1.42109e-14,105,105
3438,-1.42109e-14,105,105
3442,-1.42109e-14,105,105
3446,50,150.5,150.5
3450,4.5,124.05,124.05
3454,30.95,149.205,149.205
3458,5.795,135.85,135.85
3460,19.1495,149.608,149.608
3464,5.39195,142.971,142.971
3468,12.0289,150.562,150.562
3472,4.43806,147.339,147.339
3476,7.66114,151.571,151.571
3480,3.42895,150.06,150.06
3484,4.93958,152.449,152.449
3488,2.55133,151.781,151.781
3491,3.21888,153.147,153.147
3495,1.85268,152.883,152.883
3499,2.1166,153.677,153.677
3503,1.32327,153.598,153.598
3507,1.40229,154.066,154.066
3510,0.934191,154.065,154.065
3514,0.93479,154.346,154.346
3517,0.653994,154.374,154.374
3521,0.626274,154.545,154.545
3525,0.455024,154.579,154.579
3529,0.421266,154.685,154.685
3533,0.315141,154.716,154.716
3537,0.284274,154.782,154.782
3541,0.217512,154.808,154.808
3545,0.192316,154.85,154.85
3547,0.149739,154.87,154.87
3551,0.130363,154.897,154.897
3555,0.10288,154.911,154.911
