time(ms),error signal,control signal,feedback signal
2566,1.85282,222.883,222.883
2576,2.11671,223.677,223.677
2586,1.32336,223.598,223.598
2596,1.40236,224.066,224.066
2606,0.934252,224.065,224.065
2616,0.934841,224.346,224.346
2626,0.654036,224.374,224.374
2636,0.626308,224.545,224.545
2646,0.455052,224.579,224.579
2656,0.42129,224.685,224.685
2666,0.31516,224.716,224.716
2676,0.28429,224.782,224.782
2686,0.217525,224.808,224.808
2696,0.192327,224.85,224.85
2707,0.149748,224.87,224.87
2717,0.130371,224.897,224.897
2726,0.102886,224.911,224.911
2737,0.088511,224.929,224.929
2746,0.0705825,224.94,224.94
2756,0.0601649,224.952,224.952
2766,0.048366,224.959,224.959
2777,0.0409355,224.967,224.967
2787,0.0331132,224.972,224.972
2797,0.0278726,224.977,224.977
2807,0.0226552,224.981,224.981
2817,0.0189891,224.985,224.985
2827,0.015492,224.987,224.987
2837,0.0129427,224.989,224.989
2847,0.0105895,224.991,224.991
2857,0.00882454,224.993,224.993
2867,0.00723613,224.994,224.994
2877,0.00601834,224.995,224.995
2887,0.00494351,224.996,224.996
2897,0.00410535,224.997,224.997
2907,0.00337664,224.997,224.997
2917,0.00280088,224.998,224.998
2927,0.00230607,224.998,224.998
2937,0.00191113,224.998,224.998
2947,0.00157476,224.999,224.999
2957,0.00130416,224.999,224.999
2967,0.00107527,224.999,224.999
2977,0.000890021,224.999,224.999
2987,0.000734164,224.999,224.999
2997,0.000607429,224.999,224.999
3007,0.000501241,225,225
3017,0.000414581,225,225
3027,0.000342203,225,225
3037,0.000282969,225,225
3047,50.0002,255,255
3056,20,255,255
3066,20,255,255
3076,20,255,255
3086,20,255,255
3096,20,255,255
3106,20,255,255
3116,20,255,255
3126,20,255,255
3136,20,255,255
3146,20,255,255
3156,20,255,255
3166,20,255,255
3176,20,255,255
3186,20,255,255
3196,20,255,255
3206,20,255,255
3216,20,255,255
3226,20,255,255
3236,20,255,255
3246,20,255,255
3256,20,255,255
3266,20,255,255
3276,20,255,255
3286,20,255,255
3297,20,255,255
3307,20,255,255
3317,20,255,255
3327,20,255,255
3337,20,255,255
3347,20,255,255
3357,20,255,255
3367,20,255,255
3377,20,255,255
3386,20,255,255
3396,20,255,255
3403,20,255,255
3413,20,255,255
3423,20,255,255
3433,20,255,255
3443,20,255,255
3453,20,255,255
3459,20,255,255
3468,20,255,255
3477,20,255,255
3484,20,255,255
3494,20,255,255
3504,20,255,255
3514,20,255,255
3524,20,255,255
3534,20,255,255
3544,20,255,255
3554,20,255,255
3561,20,255,255
3571,20,255,255
3581,20,255,255
3591,20,255,255
3601,20,255,255
3611,20,255,255
3620,20,255,255
3630,20,255,255
3640,20,255,255
3650,20,255,255
3659,20,255,255
3666,20,255,255
3676,20,255,255
3684,20,255,255
3694,20,255,255
3704,20,255,255
3711,20,255,255
3721,20,255,255
3731,20,255,255
3741,20,255,255
3751,20,255,255
3761,20,255,255
3771,20,255,255
3781,20,255,255
3791,20,255,255
3801,20,255,255
3811,20,255,255
3821,20,255,255
3831,20,255,255
3841,20,255,255
3851,20,255,255
3861,20,255,255
3872,20,255,255
3882,20,255,255
3891,20,255,255
3901,-30,255,255
3911,-30,255,255
3921,-30,255,255
3931,-30,246,246
3941,-21,245.1,245.1
3951,-20.1,239.61,239.61
3961,-14.61,238.521,238.521
3971,-13.521,235.118,235.118
3981,-10.1181,234.124,234.124
3991,-9.12441,231.983,231.983
4001,-6.9833,231.173,231.173
4011,-6.17298,229.807,229.807
4021,-4.80728,229.185,229.185
4031,-4.18451,228.303,228.303
4041,-3.30282,227.841,227.841
4051,-2.84099,227.266,227.266
4061,-2.26579,226.931,226.931
4071,-1.93117,226.553,226.553
4081,-1.55259,226.314,226.314
4091,-1.31396,226.063,226.063
4101,-1.06295,225.895,225.895
4111,-0.894673,225.727,225.727
4121,-0.727238,225.61,225.61
4131,-0.609527,225.497,225.497
4141,-0.497295,225.415,225.415
4151,-0.415446,225.34,225.34
4161,-0.339922,225.283,225.283
4171,-0.28326,225.232,225.232
4181,-0.232279,225.193,225.193
4191,-0.193184,225.159,225.159
4201,-0.158686,225.132,225.132
4211,-0.131779,225.108,225.108
4221,-0.108389,225.09,225.09
4231,-0.0899063,225.074,225.074
4241,-0.0740243,225.061,225.061
4251,-0.0613462,225.051,225.051
4261,-0.0505492,225.042,225.042
4271,-0.0418626,225.035,225.035
4281,-0.0345158,225.029,225.029
4291,-0.0285692,225.024,225.024
4301,-0.0235664,225.019,225.019
4311,-0.0194981,225.016,225.016
4321,-0.0160896,225.013,225.013
4331,-0.0133078,225.011,225.011
4338,-0.0109846,225.009,225.009
4348,-0.00908316,225.007,225.007
4358,-0.00749906,225.006,225.006
4368,-0.0061998,225.005,225.005
4378,-0.00511941,225.004,225.004
4388,-0.00423182,225.003,225.003
4398,-0.00349483,225.003,225.003
4408,-0.00288858,225.002,225.002
4418,-0.00238576,225.002,225.002
4429,-0.00197172,225.002,225.002
4437,-0.00162863,225.001,225.001
4447,-0.0013459,225.001,225.001
4458,-0.00111177,225.001,225.001
4466,-0.000918714,225.001,225.001
4476,-0.00075893,225.001,225.001
4486,-0.000627121,225.001,225.001
4495,-0.00051807,225,225
4505,-0.00042808,225,225
4513,-0.00035365,225,225
4520,-0.000292213,225,225
4530,-0.000241411,225,225
4537,-0.000199469,225,225
4547,-0.000164794,225,225
4554,-0.000136161,225,225
4563,-0.000112492,225,225
4570,-9.29457e-05,225,225
4578,-7.679e-05,225,225
4588,-6.34464e-05,225,225
4593,-5.24186e-05,225,225
4603,-4.33097e-05,225,225
4613,-3.57821e-05,225,225
4623,-2.9564e-05,225,225
4634,-2.44257e-05,225,225
4641,-2.0181e-05,225,225
4651,-1.66735e-05,225,225
4661,-1.37759e-05,225,225
4671,-1.13817e-05,225,225
4681,-50,179.5,179.5
4688,-4.50001,205.95,205.95
4698,-30.95,180.795,180.795
4708,-5.795,194.15,194.15
4715,-19.1495,180.392,180.392
4726,-5.39195,187.029,187.029
4736,-12.0289,179.438,179.438
4746,-4.43806,182.661,182.661
4756,-7.66115,178.429,178.429
4766,-3.42895,179.94,179.94
4776,-4.93958,177.551,177.551
4786,-2.55133,178.219,178.219
4796,-3.21888,176.853,176.853
4806,-1.85269,177.117,177.117
4816,-2.1166,176.323,176.323
4826,-1.32327,176.402,176.402
4836,-1.40229,175.934,175.934
4846,-0.934191,175.935,175.935
4856,-0.934791,175.654,175.654
4866,-0.653994,175.626,175.626
4876,-0.626274,175.455,175.455
4886,-0.455024,175.421,175.421
4896,-0.421267,175.315,175.315
4906,-0.315141,175.284,175.284
4916,-0.284274,175.218,175.218
4926,-0.217512,175.192,175.192
4936,-0.192316,175.15,175.15
4946,-0.149739,175.13,175.13
4956,-0.130363,175.103,175.103
4966,-0.10288,175.089,175.089
4976,-0.0885059,175.071,175.071
4986,-0.0705783,175.06,175.06
4996,-0.0601614,175.048,175.048
5006,-0.0483631,175.041,175.041
5016,-0.0409331,175.033,175.033
5026,-0.0331112,175.028,175.028
5036,-0.027871,175.023,175.023
5046,-0.0226538,175.019,175.019
5056,-0.018988,175.015,175.015
5066,-0.0154911,175.013,175.013
5076,-0.0129419,175.011,175.011
5086,-0.0105888,175.009,175.009
5096,-0.00882402,175.007,175.007
5106,-0.00723571,175.006,175.006
5116,-0.00601799,175.005,175.005
5126,-0.00494322,175.004,175.004
5136,-0.00410511,175.003,175.003
5146,-0.00337645,175.003,175.003
5156,-0.00280071,175.002,175.002
5166,-0.00230594,175.002,175.002
5176,-0.00191102,175.002,175.002
5186,-0.00157467,175.001,175.001
5196,-0.00130408,175.001,175.001
5206,-0.00107521,175.001,175.001
5216,-0.000889968,175.001,175.001
5226,-0.000734121,175.001,175.001
5236,-0.000607393,175.001,175.001
5247,-0.000501212,175,175
5257,-0.000414557,175,175
5267,-0.000342183,175,175
5277,-0.000282953,175,175
5287,-0.000233605,175,175
5297,-0.000193132,175,175
5307,-0.000159476,175,175
5317,-0.000131827,175,175
5327,-0.000108868,175,175
5337,-8.99829e-05,175,175
5347,-7.43193e-05,175,175
5357,-6.14217e-05,175,175
5367,-5.07338e-05,175,175
5377,-4.19264e-05,175,175
5387,-3.46329e-05,175,175
5397,-2.86191e-05,175,175
5407,-2.36417e-05,175,175
5417,-1.95356e-05,175,175
5427,-1.61386e-05,175,175
5437,-1.33352e-05,175,175
5447,-1.10167e-05,175,175
5457,-9.10281e-06,175,175
5467,-7.52028e-06,175,175
5477,-6.21371e-06,175,175
5487,-50,129.5,129.5
5494,-4.5,155.95,155.95
5505,-30.95,130.795,130.795
5514,-5.795,144.15,144.15
5524,-19.1495,130.392,130.392
5534,-5.39195,137.029,137.029
5544,-12.0289,129.438,129.438
5554,-4.43806,132.661,132.661
5564,-7.66114,128.429,128.429
5574,-3.42895,129.94,129.94
5584,-4.93958,127.551,127.551
5594,-2.55133,128.219,128.219
5605,-3.21888,126.853,126.853
5615,-1.85269,127.117,127.117
5625,-2.1166,126.323,126.323
5635,-1.32327,126.402,126.402
5645,-1.40229,125.934,125.934
5655,-0.934191,125.935,125.935
5665,-0.934791,125.654,125.654
5675,-0.653994,125.626,125.626
5685,-0.626274,125.455,125.455
5695,-0.455024,125.421,125.421
5705,-0.421267,125.315,125.315
5715,-0.315141,125.284,125.284
5725,-0.284274,125.218,125.218
5735,-0.217512,125.192,125.192
5745,-0.192316,125.15,125.15
5755,-0.149739,125.13,125.13
5765,-0.130363,125.103,125.103
5775,-0.10288,125.089,125.089
5785,-0.0885059,125.071,125.071
5795,-0.0705783,125.06,125.06
5805,-0.0601614,125.048,125.048
5815,-0.0483631,125.041,125.041
5825,-0.0409331,125.033,125.033
5835,-0.0331112,125.028,125.028
5845,-0.027871,125.023,125.023
5855,-0.0226538,125.019,125.019
5865,-0.018988,125.015,125.015
5875,-0.0154911,125.013,125.013
5885,-0.0129419,125.011,125.011
5895,-0.0105888,125.009,125.009
5905,-0.00882402,125.007,125.007
5915,-0.00723571,125.006,125.006
5925,-0.00601798,125.005,125.005
5935,-0.00494322,125.004,125.004
5945,-50.0041,79.5034,79.5034
5955,-4.50338,105.953,105.953
5965,-30.9528,80.7973,80.7973
5975,-5.79731,94.1514,94.1514
5985,-19.1514,80.3935,80.3935
5995,-5.39352,87.0302,87.0302
6005,-12.0302,79.4391,79.4391
6015,-4.43913,82.662,82.662
6025,-7.66203,78.4297,78.4297
6036,-3.42968,79.9402,79.9402
6046,-4.94019,77.5518,77.5518
6055,-2.55183,78.2193,78.2193
6065,-3.2193,76.853,76.853
6075,-1.85303,77.1169,77.1169
6085,-2.11688,76.3235,76.3235
6095,-1.3235,76.4025,76.4025
6105,-1.40248,75.9344,75.9344
6115,-0.93435,75.9349,75.9349
6125,-0.934922,75.6541,75.6541
6135,-0.654102,75.6264,75.6264
6145,-0.626364,75.4551,75.4551
6155,-0.455098,75.4213,75.4213
6165,-0.421328,75.3152,75.3152
6175,-0.315192,75.2843,75.2843
6185,-0.284316,75.2175,75.2175
6195,-0.217546,75.1923,75.1923
6205,-0.192344,75.1498,75.1498
6215,-0.149762,75.1304,75.1304
6225,-0.130383,75.1029,75.1029
6235,-0.102896,75.0885,75.0885
6245,-0.0885192,75.0706,75.0706
6255,-0.0705893,75.0602,75.0602
6265,-0.0601705,75.0484,75.0484
6275,-0.0483706,75.0409,75.0409
6285,-0.0409393,75.0331,75.0331
6295,-0.0331163,75.0279,75.0279
6305,-0.0278752,75.0227,75.0227
6315,-0.0226573,75.019,75.019
6325,-0.0189909,75.0155,75.0155
6335,-0.0154935,75.0129,75.0129
6345,-0.0129439,75.0106,75.0106
6355,-0.0105905,75.0088,75.0088
6365,-0.00882537,75.0072,75.0072
6375,-0.00723682,75.006,75.006
6385,-0.0060189,75.0049,75.0049
6395,-0.00494398,75.0041,75.0041
6405,-0.00410574,75.0034,75.0034
6415,-0.00337696,75.0028,75.0028
6425,-0.00280114,75.0023,75.0023
6435,-0.00230629,75.0019,75.0019
6445,-0.00191131,75.0016,75.0016
6455,-0.00157491,75.0013,75.0013
6465,-0.00130428,75.0011,75.0011
6475,-0.00107537,75.0009,75.0009
6485,-0.000890105,75.0007,75.0007
6495,-0.000734234,75.0006,75.0006
6505,-0.000607486,75.0005,75.0005
6515,-0.000501289,75.0004,75.0004
6525,-0.000414621,75.0003,75.0003
6535,-0.000342235,75.0003,75.0003
6545,-0.000282996,75.0002,75.0002
6555,-0.000233641,75.0002,75.0002
6565,-0.000193162,75.0002,75.0002
6575,-0.000159501,75.0001,75.0001
6585,-0.000131847,75.0001,75.0001
6595,-0.000108885,75.0001,75.0001
6605,-8.99967e-05,75.0001,75.0001
6615,-7.43307e-05,75.0001,75.0001
6625,-6.14311e-05,75.0001,75.0001
6635,-5.07415e-05,75,75
6645,-4.19328e-05,75,75
6655,-3.46382e-05,75,75
6665,-2.86235e-05,75,75
6675,-2.36453e-05,75,75
6685,-1.95386e-05,75,75
6695,-1.6141e-05,75,75
6705,-1.33373e-05,75,75
6715,-1.10183e-05,75,75
6725,-9.1042e-06,75,75
6735,-7.52143e-06,75,75
6745,-6.21467e-06,75,75
6755,-5.13432e-06,75,75
6765,-4.24223e-06,75,75
6775,-3.50482e-06,75,75
6785,-2.89582e-06,75,75
6795,-2.39247e-06,75,75
6805,-1.97674e-06,75,75
6815,-1.63316e-06,75,75
6825,-1.34936e-06,75,75
6835,-1.11483e-06,75,75
6845,-9.21099e-07,75,75
6855,-7.61008e-07,75,75
6865,-6.2876e-07,75,75
6875,-5.19481e-07,75,75
6885,-4.29204e-07,75,75
6895,-3.54609e-07,75,75
6905,-2.92983e-07,75,75
6915,-2.42064e-07,75,75
6925,-1.99996e-07,75,75
6935,-1.65238e-07,75,75
6945,-1.36522e-07,75,75
6955,-1.12795e-07,75,75
6965,-9.31925e-08,75,75
6975,-7.69962e-08,75,75
6985,-6.36151e-08,75,75
6995,-5.25592e-08,75,75
7005,-4.3425e-08,75,75
7015,-3.5878e-08,75,75
7025,-2.96428e-08,75,75
7035,-2.44911e-08,75,75
7045,-2.02348e-08,75,75
7055,-1.67181e-08,75,75
7065,-1.38127e-08,75,75
7075,-1.14121e-08,75,75
7085,-9.42883e-09,75,75
7095,-7.79016e-09,75,75
7105,-6.43632e-09,75,75
7115,-5.31772e-09,75,75
7125,-4.39357e-09,75,75
7135,-3.62999e-09,75,75
7145,-2.99914e-09,75,75
7155,-2.4779e-09,75,75
7165,-2.04729e-09,75,75
7175,-1.69148e-09,75,75
7185,-1.39752e-09,75,75
7195,-1.15463e-09,75,75
7205,-9.53975e-10,75,75
7215,-7.88177e-10,75,75
7225,-6.51212e-10,75,75
7235,-5.38023e-10,75,75
7245,-4.4453e-10,75,75
7255,-3.67265e-10,75,75
7265,-3.03459e-10,75,75
7275,-2.50708e-10,75,75
7285,-2.07137e-10,75,75
7295,-1.71141e-10,75,75
7305,-1.41384e-10,75,75
7315,-1.16842e-10,75,75
7325,-9.65059e-11,75,75
7335,-7.97513e-11,75,75
7344,-6.58957e-11,75,75
7354,-5.44418e-11,75,75
7364,-4.49631e-11,75,75
7374,-3.71756e-11,75,75
7384,-3.06812e-11,75,75
7394,-2.53806e-11,75,75
7404,-2.09468e-11,75,75
7414,-1.7323e-11,75,75
7424,-1.42961e-11,75,75
7434,-1.18234e-11,75,75
7444,-9.76286e-12,75,75
7454,-8.07177e-12,75,75
7464,-6.66489e-12,75,75
7474,-5.51381e-12,75,75
7484,-4.54747e-12,75,75
7494,-3.76588e-12,75,75
7504,-3.11218e-12,75,75
7514,-2.57216e-12,75,75
7524,-2.11742e-12,75,75
7534,-1.76215e-12,75,75
7544,-1.44951e-12,75,75
7554,-1.20792e-12,75,75
7564,-9.80549e-13,75,75
7574,-8.2423e-13,75,75
7584,-6.6791e-13,75,75
7594,-5.68434e-13,75,75
7605,-4.54747e-13,75,75
7615,-3.97904e-13,75,75
7625,-2.98428e-13,75,75
7635,-2.70006e-13,75,75
7645,-2.13163e-13,75,75
7655,-1.7053e-13,75,75
7665,-1.56319e-13,75,75
7675,-9.9476e-14,75,75
7685,-1.13687e-13,75,75
7695,-5.68434e-14,75,75
7705,-8.52651e-14,75,75
7715,-2.84217e-14,75,75
7721,-7.10543e-14,75,75
7731,-2.84217e-14,75,75
7741,-4.26326e-14,75,75
7751,-1.42109e-14,75,75
7761,-2.84217e-14,75,75
7771,-2.84217e-14,75,75
7781,-1.42109e-14,75,75
7791,-1.42109e-14,75,75
7801,-1.42109e-14,75,75
7811,-1.42109e-14,75,75
7821,-1.42109e-14,75,75
7831,-1.42109e-14,75,75
7841,-1.42109e-14,75,75
7851,-1.42109e-14,75,75
7862,-1.42109e-14,75,75
7872,-1.42109e-14,75,75
7882,-1.42109e-14,75,75
7892,-1.42109e-14,75,75
7902,-1.42109e-14,75,75
7912,-1.42109e-14,75,75
7922,-1.42109e-14,75,75
7927,-1.42109e-14,75,75
7937,-1.42109e-14,75,75
7945,-1.42109e-14,75,75
7951,-1.42109e-14,75,75
7961,-1.42109e-14,75,75
7967,-1.42109e-14,75,75
7977,-1.42109e-14,75,75
7987,-1.42109e-14,75,75
7997,-1.42109e-14,75,75
8007,-1.42109e-14,75,75
8015,-1.42109e-14,75,75
8025,-1.42109e-14,75,75
8035,-1.42109e-14,75,75
8045,-1.42109e-14,75,75
8055,-1.42109e-14,75,75
8065,-1.42109e-14,75,75
8075,-1.42109e-14,75,75
8085,-1.42109e-14,75,75
8095,-1.42109e-14,75,75
8105,-1.42109e-14,75,75
8115,-1.42109e-14,75,75
8125,-1.42109e-14,75,75
8135,-1.42109e-14,75,75
8145,-1.42109e-14,75,75
8155,-1.42109e-14,75,75
8166,-1.42109e-14,75,75
8176,-1.42109e-14,75,75
8186,-1.42109e-14,75,75
8196,-1.42109e-14,75,75
8206,-1.42109e-14,75,75
8216,-1.42109e-14,75,75
8226,-1.42109e-14,75,75
8236,-1.42109e-14,75,75
8246,-1.42109e-14,75,75
8256,-1.42109e-14,75,75
8266,-1.42109e-14,75,75
8276,-1.42109e-14,75,75
8285,-1.42109e-14,75,75
8295,-1.42109e-14,75,75
8305,-1.42109e-14,75,75
8315,-1.42109e-14,75,75
8325,-1.42109e-14,75,75
8335,-1.42109e-14,75,75
8345,-1.42109e-14,75,75
8355,-1.42109e-14,75,75
8361,-1.42109e-14,75,75
8371,-1.42109e-14,75,75
8381,-1.42109e-14,75,75
8391,-1.42109e-14,75,75
8401,-1.42109e-14,75,75
8411,-1.42109e-14,75,75
8421,-1.42109e-14,75,75
8431,-1.42109e-14,75,75
8441,-1.42109e-14,75,75
8451,-1.42109e-14,75,75
8457,-1.42109e-14,75,75
8467,-1.42109e-14,75,75
8475,-1.42109e-14,75,75
8485,-1.42109e-14,75,75
8495,-1.42109e-14,75,75
8503,-1.42109e-14,75,75
8513,-1.42109e-14,75,75
8523,-1.42109e-14,75,75
8533,-1.42109e-14,75,75
8543,-1.42109e-14,75,75
8553,-1.42109e-14,75,75
8563,-1.42109e-14,75,75
8573,-1.42109e-14,75,75
8583,-1.42109e-14,75,75
8593,-1.42109e-14,75,75
8603,-1.42109e-14,75,75
8613,-1.42109e-14,75,75
8623,-1.42109e-14,75,75
8633,-1.42109e-14,75,75
8643,-1.42109e-14,75,75
8653,-1.42109e-14,75,75
8663,-1.42109e-14,75,75
8670,-1.42109e-14,75,75
8680,-1.42109e-14,75,75
8690,-1.42109e-14,75,75
8700,-1.42109e-14,75,75
8710,-1.42109e-14,75,75
8720,-1.42109e-14,75,75
8730,-1.42109e-14,75,75
8740,-1.42109e-14,75,75
8750,-1.42109e-14,75,75
8760,-1.42109e-14,75,75
8770,-1.42109e-14,75,75
8780,-1.42109e-14,75,75
8790,-1.42109e-14,75,75
8800,-1.42109e-14,75,75
8810,-1.42109e-14,75,75
8821,-1.42109e-14,75,75
8831,-1.42109e-14,75,75
8841,-1.42109e-14,75,75
8851,-1.42109e-14,75,75
8861,-1.42109e-14,75,75
8871,-1.42109e-14,75,75
